delta_target,vix_threshold,entry_date,expiry,actual_dte,strike,put_entry_delta,put_entry_mid,put_entry_bid,vix_on_entry,exit_date,exit_price,exit_type,days_held,short_pnl,short_pnl_worst,pnl_pct,pnl_pct_worst,margin_reg_t,roc,annualized_roc,breakeven_pct,is_win,is_open,split_flag,missing_exit_data
0.35,30.0,2023-09-22,2023-10-20,28,14.5,-0.3581,1.27,1.25,17.2,2023-10-03,0.36,early,11,91.0,89.0,0.7165354330708661,0.712,417.00000000000006,0.21822541966426856,7.24111619795073,0.08758620689655172,True,False,False,False
0.35,30.0,2023-09-29,2023-10-27,28,15.0,-0.3605,1.375,1.35,17.52,2023-10-13,0.66,early,14,71.5,69.0,0.52,0.5111111111111111,437.5,0.16342857142857142,4.260816326530612,0.09166666666666666,True,False,False,False
0.35,30.0,2023-10-06,2023-11-03,28,15.0,-0.347,1.185,1.16,17.45,2023-10-19,0.535,early,13,65.0,62.499999999999986,0.5485232067510548,0.5387931034482758,418.5,0.15531660692951016,4.360812425328555,0.079,True,False,False,False
0.35,30.0,2023-10-13,2023-11-10,28,16.5,-0.3501,2.125,2.06,19.32,2023-10-25,0.96,early,12,116.5,110.00000000000001,0.548235294117647,0.5339805825242719,542.5,0.21474654377880184,6.531874039938557,0.12878787878787878,True,False,False,False
0.35,30.0,2023-10-20,2023-11-17,28,17.0,-0.3247,1.995,1.95,21.71,2023-11-17,5.8,expiry,28,-380.5,-384.99999999999994,-1.9072681704260652,-1.974358974358974,539.5,-0.7052826691380908,-9.193863365550113,0.11735294117647059,False,False,False,False
0.35,30.0,2023-10-27,2023-11-24,28,18.0,-0.339,1.89,1.85,21.27,2023-11-24,7.79,expiry,28,-590.0,-594.0,-3.121693121693122,-3.210810810810811,549.0,-1.0746812386156648,-14.009237574811346,0.105,False,False,False,False
0.35,30.0,2023-11-03,2023-12-01,28,12.5,-0.3282,0.69,0.68,14.91,2023-12-01,2.61,expiry,28,-192.0,-192.99999999999997,-2.782608695652174,-2.8382352941176467,319.0,-0.6018808777429467,-7.8459471562919845,0.0552,False,False,False,False
0.35,30.0,2023-11-10,2023-12-08,28,11.5,-0.3536,0.73,0.71,14.17,2023-12-08,1.91,expiry,28,-118.0,-120.0,-1.6164383561643836,-1.6901408450704225,303.0,-0.38943894389438943,-5.076614804337576,0.06347826086956522,False,False,False,False
0.35,30.0,2023-11-17,2023-12-15,28,10.0,-0.2734,0.435,0.43,13.8,2023-12-15,1.06,expiry,28,-62.5,-63.000000000000014,-1.4367816091954022,-1.4651162790697678,243.5,-0.25667351129363447,-3.3459225579348777,0.0435,False,False,False,False
0.35,30.0,2023-11-24,2023-12-29,35,9.5,-0.3536,0.675,0.66,12.46,2023-12-20,0.255,early,26,42.00000000000001,40.5,0.6222222222222223,0.6136363636363636,257.5,0.1631067961165049,2.289768483943242,0.07105263157894737,True,False,False,False
0.35,30.0,2023-12-01,2023-12-29,28,9.0,-0.3028,0.435,0.42,12.63,2023-12-20,0.11,early,19,32.5,31.0,0.7471264367816092,0.7380952380952381,223.5,0.14541387024608501,2.793476981043212,0.04833333333333333,True,False,False,False
0.35,30.0,2023-12-08,2024-01-05,28,9.0,-0.3511,0.49,0.47,12.35,2023-12-20,0.22,early,12,27.0,24.999999999999996,0.5510204081632653,0.5319148936170212,229.0,0.11790393013100436,3.586244541484716,0.05444444444444444,True,False,False,False
0.35,30.0,2023-12-15,2024-01-12,28,8.5,-0.3795,0.58,0.56,12.28,2023-12-20,0.19,early,5,38.99999999999999,37.00000000000001,0.6724137931034483,0.6607142857142858,228.00000000000003,0.17105263157894732,12.486842105263154,0.06823529411764706,True,False,False,False
0.35,30.0,2023-12-22,2024-01-19,28,9.0,-0.3809,0.61,0.59,13.03,2024-01-19,1.03,expiry,28,-42.00000000000001,-44.00000000000001,-0.6885245901639345,-0.7457627118644069,241.0,-0.17427385892116184,-2.2717842323651456,0.06777777777777777,False,False,False,False
0.35,30.0,2023-12-29,2024-01-26,28,8.0,-0.3764,0.485,0.47,12.45,2024-01-17,0.22,early,19,26.5,24.999999999999996,0.5463917525773195,0.5319148936170212,208.5,0.12709832134292565,2.44162564685094,0.060625,True,False,False,False
0.35,30.0,2024-01-05,2024-02-02,28,8.0,-0.3651,0.495,0.48,13.35,2024-01-31,0.245,early,26,25.0,23.5,0.5050505050505051,0.4895833333333333,209.5,0.11933174224343675,1.6752340738020928,0.061875,True,False,False,False
0.35,30.0,2024-01-12,2024-02-09,28,7.5,-0.4097,0.555,0.53,12.7,2024-01-17,0.245,early,5,31.000000000000007,28.500000000000004,0.5585585585585586,0.5377358490566039,205.5,0.15085158150851585,11.012165450121657,0.07400000000000001,True,False,False,False
