date,t,sym,kind,out_of_play,gated,px,stop,tags,spy,rs_spy,rs_grp,ext21,level_type,day_state_logged,stopped,t_stop,R,mfe_R,risk_pct
2026-08-19,10:56,SMTC,UR,False,False,127.02,122.99,undercut PDL|still below 9 EMA,0.23,-6.6,-3.9,-0.7,,,False,,-0.42,0.34,3.17
2026-08-19,11:01,SPCX,UR,False,False,139.82,136.72,undercut PDL,0.28,-3.1,,0.6,,,False,,-0.05,0.35,2.22
2026-08-19,11:12,ANET,UR,False,False,188.06,184.51,undercut PDL|still below 9 EMA,0.22,-3.2,2.5,-0.1,,,False,,-0.45,0.3,1.89
2026-08-19,11:12,HPE,UR,False,False,53.13,51.59,undercut PDL|still below 9 EMA,0.22,-5.2,-0.5,0.1,,,False,,-0.0,0.54,2.9
2026-08-19,11:12,MU,UR,False,False,934.55,915.18,undercut PDL,0.22,-1.2,0.1,0.3,,,False,,0.14,0.33,2.07
2026-08-19,11:12,P,UR,False,False,113.22,110.34,undercut PDL,0.22,-3.9,-5.7,3.3,,,False,,-0.4,0.36,2.54
2026-08-19,11:14,AMZN,BIR,False,True,263.5,265.64,STOP IN NOISE|[MA],0.21,1.0,-0.5,0.5,MA,,True,15:30,-1.0,0.29,0.81
2026-08-19,11:17,PANW,UR,False,False,360.75,351.46,undercut PDL|still below 9 EMA,0.17,-4.1,0.3,0.0,,,False,,-0.09,0.04,2.58
2026-08-19,11:33,NET,UR,False,False,291.6,285.72,undercut PDL|still below 9 EMA,0.07,-3.7,1.0,-0.1,,,False,,0.07,0.59,2.02
2026-08-19,11:59,GOOGL,BIR,False,True,344.8,347.24,STOP IN NOISE|[PRICE],0.04,-0.2,-2.2,-0.5,PRICE,,False,,0.0,0.6,0.71
2026-08-19,11:59,NVDA,UR,False,False,219.32,216.76,undercut PDL|still below 9 EMA,0.04,-0.6,2.8,0.7,,,False,,-0.64,0.52,1.17
2026-08-19,12:07,INTC,UR,False,False,93.45,91.28,undercut PDL|still below 9 EMA,0.15,-3.9,-1.2,-1.1,,,False,,-0.28,0.15,2.32
2026-08-19,12:15,NTRA,UR,False,False,321.22,313.46,deep flush,0.18,2.5,0.1,2.6,,,False,,0.52,0.59,2.42
2026-08-19,12:18,QCOM,UR,False,False,162.8,160.19,tagged,0.2,1.0,4.2,-0.4,,,False,,-0.35,0.23,1.6
2026-08-19,12:19,ALAB,UR,False,False,287.2,278.18,undercut PDL|still below 9 EMA,0.19,-5.9,-3.4,-1.2,,,False,,0.29,0.31,3.14
2026-08-19,12:29,ORCL,BIR,False,True,145.43,146.8,STOP IN NOISE|[MA],0.03,1.4,-0.7,0.4,MA,,False,,1.13,1.82,0.94
2026-08-19,12:39,HOOD,BIR,False,True,98.74,99.91,STOP IN NOISE|[MA],0.01,7.5,-2.9,0.7,MA,,False,,2.53,3.17,1.18
2026-08-19,13:34,GOOGL,FBO,False,False,343.67,347.68,[PRICE],-0.15,-0.4,-2.2,-0.6,PRICE,,False,,-0.28,0.08,1.17
2026-08-20,09:40,CRCL,UR,False,False,80.93,79.5,deep flush,0.01,3.3,0.1,2.4,,,False,,1.91,3.04,1.77
2026-08-20,09:40,DE,UR,False,False,604.68,586.48,tagged|GAP,0.01,4.4,,-0.0,,,False,,0.89,1.89,3.01
2026-08-20,09:42,AMZN,UR,False,False,263.56,261.64,opened below|still below 9 EMA,0.09,-0.7,-0.4,0.4,,,True,10:08,-1.0,0.15,0.73
2026-08-20,09:46,HALO,UR,False,False,106.25,105.2,undercut PDL,0.04,-1.0,-1.7,3.9,,,False,,-0.11,1.13,0.99
2026-08-20,09:48,FTNT,UR,False,True,151.81,150.47,undercut PDL|still below 9 EMA,-0.02,-0.4,1.4,-1.0,,,True,14:24,-1.0,1.96,0.88
2026-08-20,09:48,PANW,UR,False,True,353.87,350.72,undercut PDL|still below 9 EMA,-0.02,-1.3,-0.0,-0.4,,,True,11:24,-1.0,2.17,0.89
2026-08-20,09:49,NET,UR,False,False,286.94,282.58,undercut PDL|still below 9 EMA,0.03,-1.4,-0.7,-0.4,,,True,11:23,-1.0,0.64,1.52
2026-08-20,09:49,OKTA,UR,False,False,138.24,135.65,undercut PDL|still below 9 EMA,0.03,-1.9,-2.3,-0.9,,,True,11:16,-1.0,0.22,1.87
2026-08-20,09:51,IBIT,UR,False,True,40.62,40.26,deep flush|GAP,-0.03,5.1,1.1,5.7,,,False,,1.54,1.99,0.89
2026-08-20,09:54,SKHY,FBO,False,True,161.21,167.6,STRONGEST IN GROUP|[PRICE],0.01,3.5,2.8,0.6,PRICE,,False,,-0.29,0.05,3.96
2026-08-20,09:58,TSLA,UR,False,True,345.1,342.25,deep flush,-0.04,-1.4,-1.4,0.4,,,True,10:15,-1.0,0.12,0.83
2026-08-20,10:04,DE,BIR,False,False,602.02,612.64,[MA],-0.11,4.1,,-0.2,MA,,True,10:24,-1.0,0.0,1.76
2026-08-20,10:05,WDC,UR,False,True,464.06,453.7,undercut PDL|still below 9 EMA,-0.1,0.8,-1.8,-0.8,,,False,,0.49,1.28,2.23
2026-08-20,10:06,CRWD,UR,False,True,197.63,194.24,undercut PDL|still below 9 EMA,-0.07,-1.6,-1.1,-1.0,,,True,11:07,-1.0,0.07,1.72
2026-08-20,10:07,HPE,UR,False,True,53.4,52.51,tagged|still below 9 EMA,-0.05,0.9,2.1,0.2,,,False,,-0.53,0.76,1.67
2026-08-20,10:11,NBIS,UR,False,True,217.96,212.6,undercut PDL|still below 9 EMA,-0.07,-2.3,-1.2,-0.2,,,True,11:38,-1.0,0.33,2.46
2026-08-20,10:11,RVMD,UR,False,True,211.68,209.46,undercut PDL,-0.07,-1.0,-2.6,1.5,,,True,12:04,-1.0,0.14,1.05
2026-08-20,10:14,OKTA,BIR,False,False,136.93,140.98,[MA],-0.1,-2.6,-2.8,-1.1,MA,,False,,0.67,0.94,2.96
2026-08-20,10:14,TXG,FBO,False,False,61.53,64.69,[PRICE],-0.1,-0.7,-1.7,2.5,PRICE,,False,,-0.74,0.05,5.14
2026-08-20,10:14,UNH,FBO,False,False,389.29,393.68,[PRICE],-0.1,0.6,-0.9,-1.7,PRICE,,False,,1.0,1.24,1.13
2026-08-20,10:16,BMNR,UR,False,True,21.29,20.62,deep flush,-0.15,5.6,2.3,2.9,,,False,,0.42,0.76,3.15
2026-08-20,10:17,ANET,UR,False,True,185.95,183.8,undercut PDL|still below 9 EMA,-0.14,0.2,1.1,-0.3,,,True,15:47,-1.0,0.62,1.16
2026-08-20,10:17,AXTI,UR,False,True,72.03,69.3,undercut PDL|still below 9 EMA,-0.14,-1.5,-1.9,0.0,,,False,,0.41,0.97,3.79
2026-08-20,10:19,ASML,BIR,False,False,1758.27,1772.92,STOP IN NOISE|[MA],-0.16,0.8,0.8,-0.1,MA,,True,11:01,-1.0,0.04,0.83
2026-08-20,10:19,TGTX,FBO,False,False,51.95,53.41,[PRICE],-0.16,1.0,0.4,0.5,PRICE,,False,,0.95,0.98,2.81
2026-08-20,10:19,TSM,BIR,False,False,413.63,417.98,STOP IN NOISE|[MA],-0.16,0.8,0.8,-0.4,MA,,False,,-0.58,0.16,1.05
2026-08-20,10:20,COHR,UR,False,True,286.0,277.87,undercut PDL|still below 9 EMA,-0.06,-0.1,-1.6,-1.0,,,False,,0.49,0.49,2.84
2026-08-20,10:20,GLW,UR,False,True,151.82,149.25,undercut PDL|still below 9 EMA,-0.06,-0.0,-1.7,-0.8,,,False,,-0.13,0.54,1.69
2026-08-20,10:20,QCOM,UR,False,True,163.06,161.33,tagged,-0.06,1.1,0.7,-0.3,,,True,14:16,-1.0,1.18,1.06
2026-08-20,10:23,BE,UR,False,False,202.69,198.42,undercut PDL|still below 9 EMA,0.03,-1.6,,-0.8,,,True,11:38,-1.0,0.61,2.11
2026-08-20,10:23,INTC,UR,False,False,91.18,89.85,undercut PDL|still below 9 EMA,0.03,-1.5,-2.4,-1.3,,,False,,0.72,1.13,1.46
2026-08-20,10:24,ILMN,FBO,False,True,209.56,213.68,STRONGEST IN GROUP|[PRICE],0.02,2.5,1.9,2.1,PRICE,,True,10:53,-1.0,0.0,1.97
2026-08-20,10:39,TGTX,FBO,False,True,51.44,53.41,[PRICE],0.05,-0.2,-0.6,0.3,PRICE,,False,,0.45,0.47,3.83
2026-08-20,10:44,ILMN,ORB9,False,False,211.89,210.44,,0.07,,,2.4,,,False,,1.07,5.81,0.68
2026-08-20,10:49,AAOI,BIR,False,True,127.0,130.93,STOP IN NOISE|STRONGEST IN GROUP|[MA],0.01,4.2,2.5,0.0,MA,,False,,-0.57,0.57,3.09
2026-08-20,10:49,LITE,BIR,False,True,857.18,877.67,STOP IN NOISE|STRONGEST IN GROUP|[MA],0.01,3.9,2.2,0.2,MA,,True,13:23,-1.0,0.26,2.39
2026-08-20,10:49,PANW,BIR,False,True,358.77,362.22,STOP IN NOISE|[MA],0.01,0.0,0.8,-0.1,MA,,False,,2.7,3.21,0.96
2026-08-20,10:49,TER,BIR,False,True,381.35,387.39,STOP IN NOISE|[MA],0.01,0.8,-0.2,-0.2,MA,,False,,-0.31,0.61,1.58
2026-08-20,11:04,BMNR,ORB9,False,False,21.7,21.43,,0.15,,,3.2,,,True,11:06,-1.0,0.13,1.24
2026-08-20,11:04,CRCL,ORB9,False,False,84.06,82.56,,0.15,,,3.1,,,True,14:39,-1.0,0.81,1.78
2026-08-20,11:04,IBIT,ORB9,False,False,40.96,40.64,GAP,0.15,,,6.2,,,False,,0.67,1.17,0.78
2026-08-20,11:09,ASML,BIR,False,False,1767.11,1781.77,STOP IN NOISE|[MA],-0.03,1.2,0.6,0.0,MA,,False,,1.15,1.78,0.83
2026-08-20,11:09,QCOM,BIR,False,False,164.25,165.76,STOP IN NOISE|[MA],-0.03,1.8,1.2,-0.1,MA,,False,,2.28,2.78,0.92
2026-08-20,11:09,TSM,BIR,False,False,415.45,419.19,STOP IN NOISE|[MA],-0.03,1.1,0.5,-0.2,MA,,False,,-0.19,0.67,0.9
2026-08-20,12:02,TSM,UR,False,True,414.63,407.72,undercut PDL|still below 9 EMA,-0.07,1.0,0.7,-0.3,,,False,,0.22,0.25,1.67
2026-08-20,12:09,DRAM,FBO,False,False,56.98,58.07,STOP IN NOISE|[PRICE],-0.07,3.7,0.7,0.6,PRICE,,False,,-0.48,0.45,1.91
2026-08-20,12:56,CBRS,UR,False,True,207.27,202.88,deep flush|still below 9 EMA,-0.05,-3.5,-3.7,-0.5,,,False,,0.57,0.61,2.12
2026-08-20,14:09,AAOI,BIR,False,True,128.12,131.69,STOP IN NOISE|STRONGEST IN GROUP|[MA],-0.32,5.5,4.0,0.1,MA,,False,,-0.31,0.3,2.79
2026-08-21,09:44,DE,UR,False,False,622.7,607.89,tagged,0.01,-0.1,,0.9,,,False,,1.69,2.13,2.38
2026-08-21,09:59,IBIT,UR,False,True,43.76,43.16,deep flush|GAP,-0.06,6.0,-2.6,9.0,,,False,,-0.2,0.61,1.37
2026-08-21,09:59,LRCX,FBO,False,False,311.73,320.98,[PRICE],-0.06,0.1,0.6,-0.3,PRICE,,False,,-0.26,0.85,2.97
2026-08-21,09:59,MU,FBO,False,False,976.52,997.06,STOP IN NOISE|[PRICE],-0.06,-0.0,-0.1,0.8,PRICE,,False,,0.49,0.89,2.1
2026-08-21,10:01,ILMN,UR,False,True,211.15,208.5,deep flush,-0.02,-1.3,-1.9,1.9,,,False,,3.11,3.5,1.26
2026-08-21,10:04,AAOI,FBO,False,False,127.42,135.46,[PRICE],-0.01,-1.6,-2.2,0.0,PRICE,,False,,0.33,0.69,6.31
2026-08-21,10:04,ANET,BIR,False,True,187.04,191.38,STRONGEST IN GROUP|[MA],-0.01,1.5,2.6,-0.1,MA,,False,,-0.37,0.79,2.32
2026-08-21,10:04,DE,FBO,False,False,620.15,630.16,[PRICE],-0.01,-0.4,,0.8,PRICE,,True,11:45,-1.0,0.12,1.61
2026-08-21,10:04,IBIT,FBO,False,False,43.47,44.12,[PRICE],-0.01,5.2,-3.2,8.6,PRICE,,True,11:15,-1.0,0.18,1.5
2026-08-21,10:04,IREN,FBO,False,False,43.15,46.37,[PRICE],-0.01,1.0,-0.7,0.4,PRICE,,False,,0.4,0.71,7.46
2026-08-21,10:04,SMTC,FBO,False,True,126.86,133.81,STRONGEST IN GROUP|[PRICE],-0.01,1.3,2.7,-0.5,PRICE,,False,,0.39,0.64,5.48
2026-08-21,10:09,AMZN,UR,False,False,259.37,257.04,undercut PDL|still below 9 EMA,0.03,-0.6,-0.9,-0.2,,,False,,-0.31,0.63,0.9
2026-08-21,10:09,HOOD,ORB9,False,False,109.07,108.36,GAP,0.03,,,2.7,,,True,10:12,-1.0,0.42,0.65
2026-08-21,10:09,TGTX,ORB9,False,False,54.93,54.76,,0.03,,,2.0,,,True,10:10,-1.0,1.41,0.31
2026-08-21,10:09,TSLA,ORB9,False,False,358.75,356.5,,0.03,,,1.5,,,True,10:21,-1.0,0.49,0.63
2026-08-21,10:09,TXG,UR,False,False,63.09,61.75,deep flush,0.03,-1.6,-2.8,2.6,,,False,,1.5,1.78,2.12
2026-08-21,10:11,NET,UR,False,False,279.32,274.03,undercut PDL|still below 9 EMA,0.03,-0.2,0.7,-0.7,,,False,,2.6,2.69,1.89
2026-08-21,10:14,QBTS,BIR,False,False,19.74,20.28,STOP IN NOISE|[MA],-0.04,4.7,-0.3,-0.1,MA,,True,12:13,-1.0,0.52,2.74
2026-08-21,10:19,ANET,FBO,False,True,184.66,191.38,STRONGEST IN GROUP|[PRICE],-0.05,0.2,2.0,-0.4,PRICE,,False,,-0.6,0.16,3.64
2026-08-21,10:19,IONQ,BIR,False,False,43.3,44.18,STOP IN NOISE|[MA],-0.05,4.0,-0.7,0.3,MA,,True,10:51,-1.0,0.11,2.03
2026-08-21,10:19,LITE,FBO,False,False,868.99,932.17,[PRICE],-0.05,-1.4,0.4,0.3,PRICE,,False,,0.03,0.22,7.27
2026-08-21,10:19,NBIS,FBO,False,False,220.02,233.5,[PRICE],-0.05,-0.3,0.9,-0.1,PRICE,,False,,0.07,0.16,6.13
2026-08-21,10:19,OKTA,UR,False,True,133.49,131.69,undercut PDL|still below 9 EMA,-0.05,-0.8,-1.1,-1.5,,,False,,0.96,2.01,1.35
2026-08-21,10:19,ORCL,BIR,False,True,145.36,148.39,STRONGEST IN GROUP|[MA],-0.05,2.0,2.2,0.3,MA,,False,,-0.37,0.25,2.08
2026-08-21,10:19,RGTI,BIR,False,False,16.88,17.32,STOP IN NOISE|[MA],-0.05,4.8,0.8,-0.2,MA,,True,11:08,-1.0,0.09,2.61
2026-08-21,10:19,TSM,FBO,False,True,417.76,426.94,STRONGEST IN GROUP|[PRICE],-0.05,0.2,2.7,-0.0,PRICE,,False,,-0.13,0.12,2.2
2026-08-21,10:23,PANW,UR,False,False,350.37,343.01,undercut PDL|still below 9 EMA,0.01,-0.1,0.2,-0.6,,,False,,1.02,1.37,2.1
2026-08-21,10:23,SPCX,UR,False,False,132.7,131.22,tagged|still below 9 EMA,0.01,-1.3,,-0.1,,,False,,2.84,3.14,1.12
2026-08-21,10:24,HNGE,UR,False,True,87.08,84.23,undercut PDL,-0.03,1.4,0.3,0.5,,,False,,0.51,0.72,3.27
2026-08-21,10:24,ORCL,FBO,False,True,145.56,148.39,STOP IN NOISE|STRONGEST IN GROUP|[PRICE],-0.03,2.2,2.3,0.4,PRICE,,False,,-0.32,0.34,1.94
2026-08-21,10:25,CRWD,UR,False,False,189.59,187.01,undercut PDL|still below 9 EMA,0.0,-0.7,-0.6,-1.7,,,False,,0.91,1.26,1.36
2026-08-21,10:26,FTNT,UR,False,False,150.53,148.25,undercut PDL|still below 9 EMA,0.0,-0.5,-0.4,-1.1,,,False,,1.32,1.57,1.51
2026-08-21,10:29,COHR,FBO,False,True,289.69,307.04,STRONGEST IN GROUP|[PRICE],-0.04,-0.4,1.7,-0.8,PRICE,,False,,0.02,0.36,5.99
2026-08-21,10:29,UNH,BIR,False,False,389.03,392.66,STOP IN NOISE|[PRICE],-0.04,0.8,-1.0,-1.6,PRICE,,True,10:52,-1.0,0.01,0.93
2026-08-21,10:34,DRAM,FBO,False,False,57.67,59.17,[PRICE],-0.06,-0.1,0.6,0.7,PRICE,,False,,-0.03,0.15,2.6
2026-08-21,10:36,NFLX,UR,False,True,79.87,79.17,undercut PDL,-0.08,-0.6,-1.0,1.9,,,False,,-0.36,0.89,0.88
2026-08-21,10:39,IONQ,BIR,False,False,43.37,44.47,STOP IN NOISE|[MA],-0.07,4.2,-0.6,0.4,MA,,True,11:41,-1.0,0.15,2.54
2026-08-21,10:39,RGTI,BIR,False,False,16.89,17.41,[MA],-0.07,4.9,0.9,-0.2,MA,,True,11:12,-1.0,0.07,3.08
2026-08-21,10:49,IBIT,ORB9,False,False,43.82,43.69,GAP,0.02,,,9.1,,,True,12:02,-1.0,2.35,0.3
2026-08-21,10:59,DE,ORB9,False,False,624.88,623.82,light vol,0.12,,,1.1,,,False,,21.55,27.74,0.17
2026-08-21,11:09,GOOGL,BIR,False,True,344.25,346.04,STOP IN NOISE|[MA],0.1,0.6,-0.1,-0.4,MA,,True,13:00,-1.0,0.32,0.52
2026-08-21,11:24,BMNR,ORB9,False,False,22.79,22.66,,0.05,,,3.9,,,True,12:05,-1.0,1.62,0.57
2026-08-21,11:24,UNH,BIR,False,True,391.48,394.63,STOP IN NOISE|[PRICE],0.05,1.3,0.1,-1.3,PRICE,,False,,0.44,0.78,0.8
2026-08-21,11:29,ORCL,BIR,False,True,146.96,149.1,STOP IN NOISE|STRONGEST IN GROUP|[MA],0.11,3.0,2.4,0.6,MA,,False,,0.23,0.79,1.46
2026-08-21,11:54,CF,ORB9,False,False,131.42,131.04,light vol,0.27,,,2.8,,,True,11:59,-1.0,0.08,0.29
2026-08-21,12:04,GOOGL,BIR,False,True,344.45,346.42,STOP IN NOISE|[MA],0.14,0.6,0.0,-0.4,MA,,False,,-0.23,0.36,0.57
2026-08-21,12:19,OKTA,BIR,False,True,136.46,137.6,STOP IN NOISE|[MA],0.04,1.3,-0.0,-1.1,MA,,False,,1.1,1.91,0.84
2026-08-21,12:34,OKTA,BIR,False,True,135.97,137.72,STOP IN NOISE|[MA],0.04,0.9,-0.1,-1.1,MA,,False,,0.43,0.96,1.29
2026-08-21,12:39,CRWD,BIR,False,True,190.82,192.7,STOP IN NOISE|[MA],0.1,-0.3,-2.2,-1.6,MA,,True,15:35,-1.0,0.73,0.99
2026-08-21,12:44,QBTS,BIR,False,True,20.17,20.53,STOP IN NOISE|[MA],0.08,6.8,-2.0,0.2,MA,,True,15:52,-1.0,0.56,1.78
2026-08-21,13:09,NET,BIR,False,True,289.62,292.59,STOP IN NOISE|STRONGEST IN GROUP|[MA],0.07,3.3,2.9,-0.1,MA,,True,15:37,-1.0,0.46,1.03
2026-08-21,13:44,PANW,BIR,False,False,357.78,360.41,STOP IN NOISE|[MA],-0.02,1.9,0.7,-0.1,MA,,True,15:47,-1.0,0.69,0.74
2026-08-21,13:44,XHB,BIR,False,False,106.62,107.27,STOP IN NOISE|[MA],-0.02,0.5,,-0.6,MA,,False,,0.14,0.35,0.61
2026-08-21,14:34,ASML,BIR,False,True,1765.74,1776.06,STOP IN NOISE|STRONGEST IN GROUP|[PRICE],-0.08,0.5,2.3,0.0,PRICE,,False,,0.07,0.61,0.58
2026-08-21,15:14,ASML,BIR,False,True,1767.63,1776.22,STOP IN NOISE|STRONGEST IN GROUP|[PRICE],0.03,0.5,2.4,0.1,PRICE,,False,,0.31,0.95,0.49
2026-08-21,15:34,IWM,BIR,False,True,300.06,300.52,STOP IN NOISE|[MA],0.04,0.3,,0.3,MA,,False,,0.26,0.41,0.15
2026-08-21,15:59,FTNT,BIR,False,False,153.53,154.77,STOP IN NOISE|[PRICE],-0.02,1.4,-1.0,-0.7,PRICE,,,,,,
2026-08-21,15:59,IWM,BIR,False,False,299.94,300.66,STOP IN NOISE|[MA],-0.02,0.4,,0.3,MA,,,,,,
2026-08-21,15:59,PANW,BIR,False,False,357.85,361.99,STOP IN NOISE|[MA],-0.02,2.0,-0.2,-0.1,MA,,,,,,
2026-08-24,09:40,ILMN,UR,False,True,215.78,212.37,deep flush,-0.02,-1.4,0.7,2.1,,,False,,2.19,2.4,1.58
2026-08-24,09:40,TGTX,UR,False,True,52.98,52.0,deep flush,-0.02,-2.1,-0.3,0.8,,,False,,3.1,3.58,1.85
2026-08-24,09:40,TXG,UR,False,True,62.56,60.93,undercut PDL,-0.02,-3.6,-2.1,2.1,,,False,,0.75,1.11,2.61
2026-08-24,09:46,ANET,UR,False,True,187.53,186.0,opened below|still below 9 EMA,-0.05,-0.2,3.3,-0.1,,,False,,0.42,1.78,0.82
2026-08-24,09:46,BE,UR,False,True,188.76,185.93,undercut PDL|still below 9 EMA,-0.05,-5.9,,-1.3,,,False,,5.34,7.48,1.5
2026-08-24,09:47,PLTR,UR,False,True,173.76,171.31,undercut PDL,-0.03,-3.1,-1.8,1.7,,,False,,0.87,2.04,1.41
2026-08-24,09:50,NFLX,UR,False,True,79.89,79.02,undercut PDL,-0.04,0.7,0.3,1.8,,,False,,0.14,0.84,1.09
2026-08-24,09:54,CRWD,FBO,False,True,191.78,196.28,STRONGEST IN GROUP|[PRICE],0.02,0.2,2.0,-1.3,PRICE,,False,,0.24,0.74,2.35
2026-08-24,09:54,DINO,FBO,False,True,96.09,98.82,[PRICE],0.02,-1.0,-0.3,1.6,PRICE,,False,,0.33,0.8,2.84
2026-08-24,09:55,MRVL,UR,False,False,224.75,220.42,undercut PDL|still below 9 EMA,0.01,-4.9,-0.6,0.2,,,False,,1.06,1.61,1.93
2026-08-24,09:55,NET,UR,False,False,287.66,283.09,opened below|still below 9 EMA,0.01,-1.6,-1.0,-0.2,,,True,10:03,-1.0,0.08,1.59
2026-08-24,09:55,OKTA,UR,False,False,132.43,130.4,undercut PDL|still below 9 EMA,0.01,-1.7,-0.5,-1.6,,,True,10:14,-1.0,0.09,1.53
2026-08-24,09:57,ORCL,UR,False,False,142.62,141.25,undercut PDL|still below 9 EMA,0.01,-2.3,-1.6,-0.1,,,False,,-0.13,1.26,0.96
2026-08-24,09:59,AMZN,BIR,False,True,261.54,263.51,STOP IN NOISE|[MA],0.01,1.4,1.0,0.2,MA,,False,,-0.25,0.71,0.75
2026-08-24,09:59,GH,UR,False,False,164.51,162.0,undercut PDL,0.01,-3.3,-1.9,0.5,,,False,,-0.54,1.13,1.53
2026-08-24,09:59,XHB,BIR,False,True,107.22,108.08,STOP IN NOISE|[MA],0.01,1.0,,-0.3,MA,,False,,1.14,1.69,0.8
2026-08-24,10:00,IBIT,UR,False,False,44.56,44.08,deep flush|GAP,0.02,2.3,0.9,8.9,,,False,,0.13,1.57,1.08
2026-08-24,10:04,CRWD,BIR,False,False,190.38,196.28,[MA],-0.04,-0.5,1.4,-1.5,MA,,False,,-0.06,0.33,3.1
2026-08-24,10:04,DELL,BIR,False,False,425.5,454.73,[MA],-0.04,-3.4,-0.6,-0.7,MA,,False,,-0.26,0.01,6.87
2026-08-24,10:04,TGTX,FBO,False,False,53.06,54.57,[PRICE],-0.04,-1.9,0.1,0.8,PRICE,,True,10:44,-1.0,0.03,2.85
2026-08-24,10:07,AAOI,UR,False,True,104.26,102.1,undercut PDL|still below 9 EMA,-0.05,-16.1,-9.6,-1.4,,,False,,1.57,3.8,2.07
2026-08-24,10:08,SKHY,UR,False,True,153.88,151.5,undercut PDL|still below 9 EMA,-0.07,-5.4,2.3,-0.2,,,False,,0.61,1.54,1.55
2026-08-24,10:09,AMZN,BIR,False,False,260.74,263.75,[MA],-0.05,1.2,0.7,0.0,MA,,False,,-0.43,0.08,1.15
2026-08-24,10:09,CRCL,UR,False,True,89.34,86.64,deep flush,-0.05,1.9,-0.3,3.4,,,False,,-0.63,1.1,3.02
2026-08-24,10:09,XHB,FBO,False,False,106.94,108.08,[PRICE],-0.05,0.8,,-0.4,PRICE,,False,,0.61,1.03,1.07
2026-08-24,10:10,COHR,UR,False,True,267.88,262.62,undercut PDL|still below 9 EMA,-0.05,-7.1,1.6,-1.4,,,False,,1.45,2.29,1.96
2026-08-24,10:19,AMZN,FBO,False,False,260.75,263.75,[PRICE],-0.05,1.2,0.6,0.0,PRICE,,False,,-0.43,0.02,1.15
2026-08-24,10:19,NVDA,BIR,False,True,208.82,216.2,STRONGEST IN GROUP|[MA],-0.05,-2.4,2.3,-1.0,MA,,False,,0.05,0.21,3.53
2026-08-24,10:21,DELL,UR,False,False,432.39,424.0,undercut PDL|still below 9 EMA,0.02,-1.9,0.3,-0.5,,,False,,0.09,0.79,1.94
2026-08-24,10:30,IREN,UR,False,False,40.44,39.6,undercut PDL|still below 9 EMA,0.02,-3.1,3.9,-0.3,,,False,,-0.74,0.96,2.08
2026-08-24,10:30,LRCX,UR,False,False,302.32,297.78,undercut PDL|still below 9 EMA,0.02,-3.4,0.9,-0.8,,,False,,1.73,2.01,1.5
2026-08-24,10:31,TSLA,UR,False,False,355.19,351.58,deep flush,0.03,-1.8,-3.1,1.1,,,True,14:47,-1.0,0.97,1.02
2026-08-24,10:32,TER,UR,False,False,354.68,349.01,undercut PDL|still below 9 EMA,0.04,-5.3,-1.5,-1.1,,,False,,1.83,2.32,1.6
2026-08-24,10:34,BMNR,ORB9,False,False,24.2,24.02,,0.05,,,4.7,,,True,10:55,-1.0,1.44,0.74
2026-08-24,10:34,HNGE,ORB9,False,False,91.62,91.43,,0.05,,,1.4,,,True,10:41,-1.0,1.63,0.21
2026-08-24,10:34,IBIT,ORB9,False,False,45.1,44.94,GAP,0.05,,,9.6,,,True,10:52,-1.0,0.84,0.35
2026-08-24,10:34,SMTC,UR,False,False,116.85,115.0,undercut PDL|still below 9 EMA,0.05,-5.6,-2.0,-1.4,,,False,,2.19,3.4,1.58
2026-08-24,10:36,DRAM,UR,False,False,53.97,53.13,undercut PDL|still below 9 EMA,0.08,-6.2,0.6,-0.5,,,False,,0.38,1.06,1.56
2026-08-24,10:36,HPE,UR,False,False,52.4,51.3,undercut PDL|still below 9 EMA,0.08,-1.7,-0.2,-0.2,,,False,,0.05,0.26,2.1
2026-08-24,10:36,QBTS,UR,False,False,19.3,18.91,undercut PDL|still below 9 EMA,0.08,-5.1,-0.3,-0.4,,,True,13:21,-1.0,0.26,2.02
2026-08-24,10:38,WDC,UR,False,False,430.44,419.54,undercut PDL|still below 9 EMA,0.08,-6.1,0.6,-1.6,,,False,,0.45,0.87,2.53
2026-08-24,10:46,NBIS,UR,False,False,205.04,201.89,undercut PDL|still below 9 EMA,0.03,-6.2,-3.2,-0.7,,,False,,1.86,2.77,1.54
2026-08-24,10:52,SPCX,UR,False,False,135.84,133.1,tagged|still below 9 EMA,0.02,-0.5,,0.2,,,False,,-0.29,0.74,2.02
2026-08-24,10:54,CF,FBO,False,True,131.16,133.02,STOP IN NOISE|[PRICE],0.03,1.5,,2.5,PRICE,,False,,1.01,1.8,1.42
2026-08-24,10:54,CRM,FBO,False,True,210.22,213.98,STRONGEST IN GROUP|[PRICE],0.03,0.8,2.6,2.5,PRICE,,False,,0.31,0.31,1.79
2026-08-24,10:59,CRCL,ORB9,False,False,92.05,90.82,,0.03,,,3.9,,,True,11:38,-1.0,0.2,1.34
2026-08-24,10:59,GOOGL,BIR,False,True,349.69,351.31,STOP IN NOISE|[MA],0.03,1.7,0.9,0.2,MA,,True,11:30,-1.0,0.57,0.46
2026-08-24,11:01,NTRA,UR,False,True,327.16,321.59,deep flush,-0.02,-1.1,-0.2,2.2,,,False,,0.04,0.43,1.7
2026-08-24,11:02,RVMD,UR,False,True,207.33,205.39,undercut PDL|still below 9 EMA,-0.02,-0.7,0.4,0.8,,,False,,2.19,2.38,0.94
