i,j,date,sym,ret,held,R,ext,stop_adr,adr,ext_terc,adr_terc,gate
566,941,2021-04-01,LPX,12.654983850216773,True,6.3274919251083865,0.003820894688415282,0.4241693524712619,4.604752171242743,low ext,2,False
566,943,2021-04-01,LRCX,-4.300760052471231,True,-0.9422469516079565,1.1675658809325373,0.9513995479961113,4.79752814563759,high ext,2,False
566,945,2021-04-01,LSCC,3.1419095629900973,True,0.5385498248858255,0.2507801340481344,0.9130983763907112,6.389254986058676,mid ext,2,True
566,976,2021-04-01,MCHP,-2.5986666028727234,False,-1.235100973591903,0.26220717136374216,0.45784126441044504,4.595504214443371,mid ext,1,True
566,997,2021-04-01,MHK,-1.322223139744394,False,-0.4591432484567343,0.13096459316235942,0.8128349958915052,3.542861355938868,low ext,1,True
566,1005,2021-04-01,MKSI,-4.322454013121135,False,-1.23758747268774,0.6072792143523341,0.6332050984799725,5.5158198545286306,high ext,2,True
566,1025,2021-04-01,MPWR,-1.079589737558373,True,-0.40118447434985827,0.5450497517191529,0.5178200279201776,5.196797401624341,high ext,2,False
566,1031,2021-04-01,MRVL,-3.279926637655317,False,-1.6399633188276586,0.02438790099384053,0.35763216037745266,4.954957333871018,low ext,2,True
566,1110,2021-04-01,NVDA,7.206594493431329,True,3.312326002455841,0.5478971763945094,0.5501849608488717,3.9544701048542312,high ext,1,False
566,1143,2021-04-01,ON,-4.434734584611544,False,-1.625692831628119,0.3563564854574414,0.5147378915571592,5.299598917778585,mid ext,2,False
566,1210,2021-04-01,PINS,-2.1385433927282316,False,-0.8481041616828741,0.43972375105756084,0.41040904732459527,6.144010460925574,mid ext,2,True
566,1253,2021-04-01,PTC,-3.023085353763366,False,-1.0430011176594367,0.6645712037452707,0.6876579509125981,4.214957176577762,high ext,1,False
566,1262,2021-04-01,PWR,6.027187293212566,True,3.013593646606283,0.06916164473103566,0.3665483187691164,3.243059191503802,low ext,0,False
566,1267,2021-04-01,QCOM,-2.4016430495750085,False,-0.7897932982933974,0.4943552592033809,0.9458230065929587,3.2150308286734095,mid ext,0,True
566,1273,2021-04-01,QRVO,-4.830238312333623,False,-1.2575966673104764,0.8377542550308587,0.8816653879957509,4.3563562587090665,high ext,1,True
566,1409,2021-04-01,SMG,-4.103968599905672,False,-2.051984299952836,0.2591206942128115,0.512975372110037,3.7974494542734916,mid ext,1,True
566,1420,2021-04-01,SNPS,-1.6090845400613007,False,-0.8045422700306504,0.583181968637121,0.48892991969282756,3.338674294884303,high ext,0,False
566,1457,2021-04-01,STX,11.142998393655002,True,5.175246183583584,0.3936976735536819,0.6930631578638696,3.1066923005238367,mid ext,0,True
566,1467,2021-04-01,SWKS,-2.8476351077032613,False,-1.4238175538516307,0.30930598421554406,0.3627256888221247,4.28884152818629,mid ext,1,True
566,1496,2021-04-01,TER,-3.717318829241556,False,-1.0166197927673906,0.8584809668500759,0.6807128216415588,5.371645203267472,high ext,2,True
566,1530,2021-04-01,TRMB,0.3687903594383535,False,0.1086721023653178,0.7644705385594887,1.0119072228875938,3.3536736203642636,high ext,0,False
566,1555,2021-04-01,TXG,-2.9124855377595016,False,-0.5837230957968104,0.20140869819405588,0.7167214900888376,6.961558450558991,mid ext,2,False
566,1556,2021-04-01,TXN,-2.797952168825135,False,-1.3989760844125676,0.2792765563524582,0.35386131848609187,3.0016408541347284,mid ext,0,True
566,1592,2021-04-01,UTHR,1.3723870172410502,True,0.26032044354932066,2.888589313743288,1.5489311584318677,3.4035819298633694,high ext,0,False
566,1667,2021-04-01,WING,7.412130236364778,False,3.0324922967281567,0.49342274730637126,0.5871551155224501,4.162847354841519,mid ext,1,True
566,1698,2021-04-01,WY,1.9132161958991256,True,0.7498190204343602,0.541308638601904,0.8076552301968204,3.1592324818737803,high ext,0,False
567,32,2021-04-05,ADSK,-0.8782497680395074,False,-0.4391248840197537,0.28694238900546165,0.43148531257961054,3.239396562485243,mid ext,0,True
567,84,2021-04-05,AMAT,-2.6486107239569123,False,-1.3243053619784562,0.10823904807669946,0.20549940610607867,4.456275617117357,low ext,2,False
567,90,2021-04-05,AMG,2.6888554059321335,False,1.3444277029660667,0.18533672489209838,0.22627139608529204,3.005283670643377,low ext,0,False
567,93,2021-04-05,AMKR,-6.290727468064139,False,-1.1686575803661527,0.9632007164331962,0.9700276661847106,5.549188394862374,high ext,2,False
567,157,2021-04-05,AVGO,-5.6098431524637,False,-2.350167494417316,0.27905602087562215,0.6521728419455569,3.6600683347044494,mid ext,1,True
567,160,2021-04-05,AVTR,3.1994813841812464,True,1.2170101514501523,0.7608621634927484,0.8286107634709821,3.1727424287234296,high ext,0,True
567,172,2021-04-05,AYI,-2.880907123082266,False,-1.440453561541133,0.04946900964312075,0.4064757022620049,4.358358146009168,low ext,2,False
567,201,2021-04-05,BEN,-3.2062252762066867,False,-1.6031126381033434,0.2633837751560117,0.3555412035989029,3.4075616753074285,mid ext,0,True
567,222,2021-04-05,BJ,-5.302983527812499,False,-1.0919004802096945,0.445239781571434,1.2032075290319686,4.036423075394784,mid ext,1,True
567,317,2021-04-05,CDNS,-3.572764281009766,False,-1.232055873798619,0.616233524923036,0.8435819633916489,3.4375314069265452,high ext,1,False
567,331,2021-04-05,CGNX,-3.5794774624298142,False,-1.7897387312149071,0.0036516732965408347,0.4348392024023117,3.2067400632043643,low ext,0,False
567,410,2021-04-05,CRI,10.074794168051483,False,2.8589134587754055,0.26441613020779764,0.9665840213665461,3.645822840560764,mid ext,1,False
567,470,2021-04-05,DHI,-0.3157903746210833,False,-0.15316691559076992,0.405743930395793,0.5271963761637585,3.9107630689437385,mid ext,1,False
567,516,2021-04-05,EBAY,-2.0331438575047156,False,-1.0165719287523578,0.20842056453458624,0.5280057183194714,3.3899614015737476,mid ext,0,False
567,548,2021-04-05,EPAM,7.566042295443087,False,3.406884489674797,0.15413527591969553,0.6227062638443527,3.566384152554982,low ext,1,False
567,651,2021-04-05,FRPT,-5.051907353699015,False,-1.3970476443090947,0.27158901209632247,0.830741488925558,4.352895684370173,mid ext,2,False
567,677,2021-04-05,GDDY,0.4829247918755719,True,0.24146239593778596,0.4428138621667121,0.5050847264950818,3.531153558442061,mid ext,1,False
567,806,2021-04-05,INCY,-2.441561734164266,False,-1.220780867082133,0.04677692056605054,0.3547182896202075,3.0815932643158583,low ext,0,False
567,824,2021-04-05,IPGP,-1.838219024362553,False,-0.9191095121812765,0.4149061086387568,0.4070533111804413,3.427055840146874,mid ext,0,False
567,852,2021-04-05,JLL,-2.015133045212114,False,-1.007566522606057,0.22660682761905354,0.46541680939982893,3.087300533897334,mid ext,0,False
567,859,2021-04-05,KBH,-3.4565766540566756,False,-1.264745745003402,0.45519799486972157,0.5350546159498032,5.107928980369379,mid ext,2,True
567,872,2021-04-05,KLAC,-3.004801807498747,False,-1.1841774161604148,0.4487684268536513,0.5546528439696411,4.574860053724957,mid ext,2,False
567,884,2021-04-05,KNX,-6.392047356114916,False,-3.196023678057458,0.11809478828931397,0.43300090008983555,3.070600162132319,low ext,0,True
567,908,2021-04-05,LEN,-2.571677274013595,False,-1.2302938765493232,0.04806540416279386,0.43861771249590825,4.765642267625423,low ext,2,False
567,923,2021-04-05,LITE,-3.025341717588459,False,-1.5126708587942295,0.0620479237473931,0.23126816467076095,3.788104884884774,low ext,1,True
567,941,2021-04-05,LPX,7.36511585833568,True,1.7427848679404292,1.056224742400389,0.9574374622329063,4.4139294380817375,high ext,2,True
567,943,2021-04-05,LRCX,-6.100533680022413,False,-1.8979433733010738,0.6891186968848722,0.7036916504991954,4.567748465153278,high ext,2,False
567,945,2021-04-05,LSCC,0.17853743026721158,False,0.057360960374582125,0.47791524923180123,0.5213611628737995,5.9699980455496835,mid ext,2,True
567,951,2021-04-05,LUV,-1.689597116040542,False,-0.844798558020271,0.09248343658929917,0.3258988359934882,3.605920883588802,low ext,1,True
567,968,2021-04-05,MARA,-18.374169675567497,False,-1.1345448465010484,0.579743564097113,1.1063432463283462,14.63848614650994,high ext,2,False
567,976,2021-04-05,MCHP,-2.0761905791869095,False,-1.0380952895934548,0.4848756457447428,0.4101661250063934,4.330786803129851,mid ext,2,True
567,991,2021-04-05,META,-4.202674166361775,False,-1.5774560863626368,0.6744984270111132,0.8527053251850899,3.124420417427342,high ext,0,True
567,997,2021-04-05,MHK,-1.9111694555609238,False,-0.9555847277804619,0.33144411182540423,0.5191117196644519,3.2841871310506088,mid ext,0,True
567,1005,2021-04-05,MKSI,-2.192130230139755,False,-1.0960651150698775,0.059127756765434726,0.3266668144277367,5.240428164618934,low ext,2,True
567,1025,2021-04-05,MPWR,-3.8425048316445443,False,-1.4201143194651198,0.5374737861383132,0.5476432618929624,4.940755549637858,high ext,2,False
567,1031,2021-04-05,MRVL,-2.9568386681842806,False,-1.4784193340921403,0.45386733440521215,0.40296781093714334,4.616233227608304,mid ext,2,True
567,1042,2021-04-05,MT,-3.922954817352131,False,-1.747444877667402,0.5652375597571279,0.5736715614823671,3.9133302493702082,high ext,1,False
567,1091,2021-04-05,NOW,-1.158931099673477,False,-0.5794655498367385,0.0623599005999213,0.27191214063910973,3.4628827136665303,low ext,1,False
567,1110,2021-04-05,NVDA,5.859571169181543,False,2.9297855845907717,0.22590998150650016,0.48931268840888775,3.7184493272398993,mid ext,1,False
567,1120,2021-04-05,NXPI,-2.751734908529413,False,-1.1652828423382648,0.5242726309084921,0.5201672996330097,4.539752690005633,high ext,2,True
567,1126,2021-04-05,OC,5.6421442718305626,False,2.8210721359152813,0.1150648406524693,0.46025237361670274,3.410004536365711,low ext,0,True
567,1143,2021-04-05,ON,-3.8944187797439245,False,-1.4782006609805853,0.49908833183801965,0.5311397318640144,4.960214626932667,mid ext,2,False
567,1207,2021-04-05,PHM,-2.647092895473113,False,-1.3235464477365566,0.07701759487560281,0.34880730110777686,4.100917400314095,low ext,1,False
567,1210,2021-04-05,PINS,-4.353433077408431,False,-2.0366420521521915,0.18825529338877664,0.37256460093145977,5.737405927400752,low ext,2,True
567,1253,2021-04-05,PTC,-2.086688892027466,False,-1.043344446013733,0.18519458404619202,0.4444705982709139,4.068810299565396,low ext,1,False
567,1262,2021-04-05,PWR,2.7747712346880116,False,1.3873856173440058,0.6127731833580025,0.6090766266424076,3.1432867340908013,high ext,0,False
567,1267,2021-04-05,QCOM,-1.814183514446266,False,-0.907091757223133,0.4374926596044143,0.48354582574858945,3.094798570245294,mid ext,0,True
567,1273,2021-04-05,QRVO,-2.529748744150395,False,-1.2648743720751976,0.48145412498982715,0.4588112374424331,4.2311735766467296,mid ext,1,True
567,1348,2021-04-05,RVTY,-0.8169796736982815,False,-0.40848983684914075,0.08731180751501245,0.18640308052179594,3.235493585199082,low ext,0,False
567,1405,2021-04-05,SLM,1.7706793617544125,True,0.8853396808772063,0.5250432137645826,0.4454912280934903,3.353901919643354,high ext,0,True
567,1409,2021-04-05,SMG,-2.084236270513229,False,-1.0421181352566145,0.1316492168285482,0.4497963246586649,3.608271948931474,low ext,1,True
567,1420,2021-04-05,SNPS,-3.8332881254048767,False,-1.9166440627024384,0.3197928226102498,0.590481784448456,3.2098352689563048,mid ext,0,False
567,1467,2021-04-05,SWKS,-2.501497688741039,False,-1.2507488443705195,0.40468792603761705,0.4499346112212522,4.035715087658582,mid ext,1,True
567,1496,2021-04-05,TER,-4.9837083334076215,False,-1.4129047436262725,0.5545345339499567,0.6902212805928256,5.110358755603737,high ext,2,True
567,1530,2021-04-05,TRMB,-4.966946239739545,False,-2.4834731198697724,0.9969326357612913,0.5718239196930001,3.1742955856792223,high ext,0,False
567,1555,2021-04-05,TXG,-3.0099731827820997,False,-1.0851249124124278,0.3776959314626556,0.44009051636136454,6.302906754272428,mid ext,2,False
567,1559,2021-04-05,TXT,-1.3788158701271591,False,-0.6894079350635796,0.16561385637585777,0.15055992676287017,3.461748256257693,low ext,1,True
567,1664,2021-04-05,WH,-2.265064352618429,False,-1.1325321763092144,0.42429803396959953,0.5256788040246619,3.6497548082366604,mid ext,1,True
567,1666,2021-04-05,WHR,2.573974773536203,True,0.6940527021938364,0.998607849150418,1.1030522539289915,3.3621396661915712,high ext,0,False
567,1675,2021-04-05,WMS,1.9923960855587897,False,0.8122730439394216,0.06458798554820519,0.5968545897807379,4.109652501115078,low ext,1,True
568,160,2021-04-06,AVTR,0.08827013767280789,True,0.03200303449146334,0.9325040848926709,0.8960376223346929,3.078196920753047,high ext,0,False
568,470,2021-04-06,DHI,-2.2411157042389607,False,-1.1205578521194803,0.17683810156171537,0.400827139185794,3.633524788853284,low ext,1,False
568,480,2021-04-06,DKS,1.4793505663273976,False,0.7396752831636988,0.2286137049796736,0.22861678512668623,4.799673593048916,mid ext,2,False
568,512,2021-04-06,DXCM,3.305248664850491,False,1.2963790599306597,0.0850339068110484,0.72203286583341,3.531141855177215,low ext,1,False
568,548,2021-04-06,EPAM,7.121129566751705,False,3.5605647833758525,0.013604473778099958,0.35872458258964246,3.398012989022002,low ext,1,False
568,618,2021-04-06,FICO,3.0411645143257893,False,1.5205822571628946,0.034039175193535096,0.5972144296897365,3.199618014662348,low ext,0,False
568,664,2021-04-06,FTNT,0.20518556273847466,False,0.05571195626660309,0.12975206270099332,1.107532848552314,3.325383788673877,low ext,0,True
568,677,2021-04-06,GDDY,-0.909142595928969,False,-0.34618311130977836,0.31974065614493297,0.8011868131583375,3.2778746137991184,mid ext,0,False
568,688,2021-04-06,GH,-2.657542052170647,False,-1.3287710260853236,0.20954754350691243,0.35194871938022393,5.331222100455607,mid ext,2,False
568,757,2021-04-06,HOG,9.86550496222167,False,4.932752481110835,0.04424058655256052,0.3981860862826657,3.8636812564221157,low ext,1,False
568,859,2021-04-06,KBH,-1.6402963874678211,False,-0.8201481937339106,0.008522467620042872,0.2088252328496601,4.770175987395683,low ext,2,True
568,908,2021-04-06,LEN,-1.692646332290948,False,-0.846323166145474,0.010745615724532814,0.251328990077692,4.435257193419945,low ext,2,True
568,941,2021-04-06,LPX,6.154611260751608,False,3.077305630375804,0.20749239011911488,0.2612989355979582,4.3150132002331905,mid ext,2,True
568,1126,2021-04-06,OC,4.238301561659141,False,2.1191507808295706,0.33626875514055227,0.4929774483258996,3.20500657290137,mid ext,0,True
568,1207,2021-04-06,PHM,-1.7525480937810367,False,-0.8762740468905184,0.004821468412442361,0.26558067351851294,3.8357941309420585,low ext,1,True
568,1210,2021-04-06,PINS,-8.67125384819688,False,-2.5252747791068093,0.7097126847012889,0.6788562413422471,5.058193553269652,high ext,2,False
568,1348,2021-04-06,RVTY,-2.2938456753826997,False,-1.1469228376913498,0.36974571951250756,0.30164134338884446,3.0915698981895168,mid ext,0,True
568,1519,2021-04-06,TOL,-2.315454916027171,False,-1.1577274580135855,0.19680944034851083,0.44282907782388803,4.064780616040923,mid ext,1,False
568,1555,2021-04-06,TXG,-6.221009174881342,False,-1.6018685342099768,0.5239884738764262,0.6601566480285531,5.882839098385797,high ext,2,False
568,1631,2021-04-06,VRT,3.5994585904372656,False,0.994003501033557,0.012878454087489584,1.0044287092807942,3.6052065386341683,low ext,1,False
568,1653,2021-04-06,WDC,-4.338737162876738,False,-1.4903133770484276,0.08757942647094506,0.7426620386161722,3.9200762680692907,low ext,1,False
568,1666,2021-04-06,WHR,-1.9031193963036208,False,-0.9515596981518104,0.02614717908433266,0.30849036791758516,3.264137882924023,low ext,0,False
568,1679,2021-04-06,WPM,-2.6363177077345035,False,-1.198510758691295,0.7108207215148669,0.7267828935876774,3.0265727191531413,high ext,0,False
568,1685,2021-04-06,WSM,-4.62137296856625,False,-1.7035300649952585,0.04236446404309302,0.5805384523702,4.672940230855991,low ext,2,True
569,39,2021-04-07,AEO,8.744725061727276,False,3.7290884183126765,0.08995735701635735,0.505181050279025,4.641906916216152,low ext,2,True
569,188,2021-04-07,BBWI,0.5919174869772004,False,0.21259388392417783,0.0702521614755601,0.7397497129012773,3.7637918627507894,low ext,2,True
569,1110,2021-04-07,NVDA,4.691950344018947,False,1.5361244587620986,0.19977376247769177,0.9669550982106468,3.158789570977009,mid ext,0,True
569,1126,2021-04-07,OC,2.8925312266256276,False,1.1968175673796837,0.19240548656406933,0.7762580408378587,3.1134650072069623,low ext,0,True
569,1263,2021-04-07,PYPL,2.4123389964893605,False,1.2061694982446802,0.0737488384492295,0.5567988569132974,3.1830165015139538,low ext,1,False
570,70,2021-04-08,ALGN,0.9095766395390781,False,0.2766449830086959,0.46416680461407683,0.9655711851868708,3.405118281526302,mid ext,1,True
570,188,2021-04-08,BBWI,-0.812052663829288,False,-0.24399031911440974,0.0160243548084317,0.8693080659480514,3.828581451991714,low ext,1,True
570,548,2021-04-08,EPAM,4.6911372899854475,True,2.3455686449927238,0.5697348420262133,0.5902444617666345,3.1301911499648747,high ext,0,True
570,569,2021-04-08,ESTC,-2.6351099379672727,False,-0.966870184693677,0.4289446152535883,0.5232520153844861,5.208583861752008,mid ext,2,False
570,644,2021-04-08,FOUR,-5.818417331415803,False,-1.1209411386941597,0.14517685112226092,0.8250474616804985,6.2913395855661784,low ext,2,False
570,664,2021-04-08,FTNT,-0.7633279104533708,False,-0.3816639552266854,0.16533321230335338,0.4171952952323232,3.2921964831763497,low ext,0,True
570,677,2021-04-08,GDDY,-3.3654602986589066,False,-1.6827301493294533,0.47839271237298275,0.45940774808640544,3.0942478459954006,mid ext,0,False
570,776,2021-04-08,HUBS,1.0812394805771008,False,0.2748157414500219,0.6685180877846051,0.7476014702425103,5.262718529985368,high ext,2,True
570,824,2021-04-08,IPGP,-5.332924411896045,False,-1.1853969711942558,0.4625388335283127,1.4755856292071792,3.048858001728961,mid ext,0,False
570,941,2021-04-08,LPX,3.8978075820026437,False,1.1437289217089468,0.022994657758936943,0.8045926179970564,4.235661535060954,low ext,1,False
570,943,2021-04-08,LRCX,-2.8486812246623305,False,-1.3601975141771108,0.021683030953927367,0.5230913395186605,4.0037259842109565,low ext,1,True
570,1110,2021-04-08,NVDA,3.423249951049545,False,1.7116249755247726,0.16445699886626552,0.15215266583664847,3.1216368408462025,low ext,0,True
570,1210,2021-04-08,PINS,-2.6141359781122864,False,-1.0910818161243092,0.10737478284207083,0.5144010528628786,4.657673136021499,low ext,2,False
570,1219,2021-04-08,PLNT,-2.850490824673335,False,-0.4194015303493175,0.5118315416419351,1.7747507772374445,3.8295898334986034,high ext,1,False
570,1228,2021-04-08,PODD,-1.2694846028715512,False,-0.6347423014357756,0.2909905991463506,0.17655651428137528,4.2992915085657835,mid ext,2,False
570,1263,2021-04-08,PYPL,-1.0336742378811103,False,-0.4319232478587945,0.6302433591619637,0.755572562991295,3.16738556634666,high ext,0,False
570,1358,2021-04-08,SAM,-3.0379660051652824,False,-1.0859971226250567,0.253780763260422,0.6408580223675393,4.365082034467296,mid ext,2,False
570,1389,2021-04-08,SHOP,-3.6957311329673392,False,-1.0580045722398066,0.5369776988467412,0.7015697840148912,4.978997954401764,high ext,2,True
570,1405,2021-04-08,SLM,0.1671464787992738,False,0.06918396190331985,0.1096587274755954,0.7205956674896619,3.3527421666938153,low ext,0,True
570,1491,2021-04-08,TECH,3.02228485770617,False,1.4287601926109834,0.020732048385369593,0.5383925734182115,3.928954442173597,low ext,1,True
570,1592,2021-04-08,UTHR,-2.8647189624566916,False,-0.670986648183904,0.10426984701963422,1.2241054678967502,3.487781796003496,low ext,1,True
570,1711,2021-04-08,XYZ,-5.236739317901162,False,-1.416772818277606,0.4147225867585287,0.6747187283709393,5.4782011442368175,mid ext,2,False
571,39,2021-04-09,AEO,3.9049049980019124,True,1.36797321846863,0.6705449084339018,0.656423957561146,4.3485899139963635,high ext,2,False
571,70,2021-04-09,ALGN,-1.9530697489080873,False,-0.6590610287860541,0.7390220277858698,0.8864215859956062,3.3431187086734635,high ext,1,True
571,188,2021-04-09,BBWI,-4.175071882183456,False,-1.6209957894197482,0.5988276851698575,0.6731922075771506,3.825982596047091,high ext,1,True
571,189,2021-04-09,BBY,-2.790935982501508,False,-1.1994144436536553,0.20371119734360152,0.7741090107220852,3.0059273348740323,mid ext,0,False
571,290,2021-04-09,CAR,6.096009154489268,False,1.4274663226579705,0.14816385498763254,0.8862890159769399,4.818416890234883,low ext,2,True
571,512,2021-04-09,DXCM,0.6368833811698726,False,0.24908689918556648,0.04796383877133389,0.7573338344246267,3.3761495089801876,low ext,1,False
571,548,2021-04-09,EPAM,4.070006059217501,False,2.0350030296087507,0.10742248874089838,0.609743251694792,3.124538966838487,low ext,0,True
571,640,2021-04-09,FND,-2.96361295025781,True,-0.5921230776426587,1.092139652613943,1.1447475109407892,4.372197667245137,high ext,2,True
571,677,2021-04-09,GDDY,-3.783688263737728,False,-1.891844131868864,0.06957097062449276,0.5024543889127789,3.0264246994742328,low ext,0,False
571,757,2021-04-09,HOG,-2.691853426013302,False,-1.345926713006651,0.28744249046659764,0.287439148553594,3.6403187368155994,mid ext,1,True
571,824,2021-04-09,IPGP,-5.72683604277816,False,-1.3822579925046754,0.8962903846672442,1.3093509251338444,3.1642411958296224,high ext,0,False
571,827,2021-04-09,IRDM,-5.985657843847836,False,-2.7943853766715065,0.30291947666290225,0.4889288401199107,4.381067378011997,mid ext,2,True
571,839,2021-04-09,IVZ,-1.7544231533597188,False,-0.8772115766798594,0.08332016701138165,0.38091274009294446,3.1918184869389035,low ext,0,True
571,1112,2021-04-09,NVR,-2.279015347892255,False,-0.6296595230316769,0.1816775519389302,1.172618734140228,3.086630516001203,low ext,0,True
571,1207,2021-04-09,PHM,-3.949626666369399,False,-1.1165367993114108,0.18108230949035098,1.0279245900416305,3.4412937815651246,low ext,1,True
