tk,entry,expiry,S0,S1,K,implied,ba_pct,credit,maxrisk,pnl_usd,ret_risk,gex_own,earnings_skip,gex_spy,half
AMD,2019-06-20,2019-06-21,29.94,29.125,30.0,2.1710086840347356,3.07692307692308,0.5640000000000001,0.9359999999999999,-31.099999999999994,-33.22649572649573,19802589.70483332,False,9002288524.278072,2018-2026
AMD,2019-06-27,2019-06-28,30.72,30.415,30.5,2.311197916666667,2.816901408450699,0.624,0.876,53.89999999999991,61.5296803652967,34076336.43995136,False,15104094.713450484,2018-2026
AMD,2019-07-11,2019-07-12,33.06,33.29,33.0,1.7241379310344827,3.508771929824564,0.44399999999999995,0.556,15.40000000000008,27.69784172661885,41851788.94880822,False,5761246059.092348,2018-2026
AMD,2019-07-18,2019-07-19,32.94,32.555,33.0,1.7304189435336979,3.508771929824564,0.44399999999999995,0.556,-0.1000000000000334,-0.17985611510797372,24459715.57583088,False,1184057709.9430592,2018-2026
AMD,2019-07-25,2019-07-26,33.775,34.07,34.0,2.531458179126573,3.5087719298245648,0.7165,0.7835,64.64999999999998,82.51435864709633,30880717.40022762,False,1104139906.890007,2018-2026
AMD,2019-08-01,2019-08-02,29.97,29.405,30.0,2.6359693026359694,5.063291139240503,0.669,0.831,7.400000000000118,8.904933814681248,-3363473.9581910116,False,-5296536108.036954,2018-2026
AMD,2019-08-08,2019-08-09,33.715,34.55,33.5,2.8622274951801865,3.108808290155443,0.8265,1.1735,-22.349999999999714,-19.045590115040234,39230166.18533942,False,-1837565234.5147374,2018-2026
AMD,2019-08-15,2019-08-16,29.79,31.23,30.0,3.759650889560256,1.785714285714287,0.9540000000000001,1.0459999999999998,-27.600000000000037,-26.38623326959851,1522218.4881355837,False,-6722279994.685096,2018-2026
AMD,2019-08-22,2019-08-23,31.81,29.69,32.0,2.2005658597925177,2.85714285714286,0.6140000000000001,0.8859999999999999,-88.6,-100.0,24330912.147881914,False,-380838943.04508334,2018-2026
AMD,2019-08-29,2019-08-30,31.49,31.42,31.5,2.0959034614163228,3.030303030303033,0.5640000000000001,0.9359999999999999,48.400000000000176,51.7094017094019,31932340.35544915,False,1302700384.6737294,2018-2026
AMD,2019-09-05,2019-09-06,31.51,30.515,31.5,1.9676293240241192,3.2258064516129057,0.494,0.506,-49.099999999999945,-97.03557312252953,24489990.046856668,False,4215755823.564883,2018-2026
AMD,2019-09-12,2019-09-13,30.315,30.785,30.5,1.8967507834405408,5.2173913043478315,0.4565,0.5435,17.149999999999988,31.55473781048756,13706597.557307655,False,7569085894.807684,2018-2026
AMD,2019-09-19,2019-09-20,30.3,29.92,30.5,1.8811881188118815,3.508771929824564,0.45649999999999996,0.5435000000000001,-12.349999999999833,-22.723091076356635,5367404.686761001,False,4821172006.200924,2018-2026
AMD,2019-09-26,2019-09-27,29.57,28.705,29.5,2.5701724721001016,2.631578947368416,0.6539999999999999,0.8460000000000001,-14.100000000000179,-16.666666666666877,9549579.471052736,False,-1718746662.5462992,2018-2026
AMD,2019-10-03,2019-10-04,28.67,28.93,28.5,2.2322985699337288,3.12499999999999,0.554,0.946,12.400000000000034,13.107822410148026,2904966.2375515085,False,-4414371142.844919,2018-2026
AMD,2019-10-10,2019-10-11,28.43,29.935,28.5,2.4621878297572986,2.85714285714286,0.6140000000000001,0.8859999999999999,-82.09999999999987,-92.6636568848757,-1135353.1355995424,False,-1415518596.5174434,2018-2026
AMD,2019-10-17,2019-10-18,31.15,31.05,31.0,1.7335473515248798,3.7037037037036966,0.4339999999999999,0.5660000000000001,38.39999999999992,67.84452296819772,47330764.28509801,False,4507095659.002823,2018-2026
AMD,2019-10-24,2019-10-25,31.75,32.705,32.0,2.4881889763779528,2.531645569620255,0.6539999999999999,0.8460000000000001,-5.099999999999838,-6.028368794326049,24469804.487712495,False,3977268180.1457357,2018-2026
AMD,2019-10-31,2019-11-01,33.815,34.855,34.0,1.8482921780275028,4.799999999999995,0.5065000000000001,0.9934999999999999,-34.84999999999968,-35.078007045797364,52704985.519485995,False,954578500.0229065,2018-2026
AMD,2019-11-07,2019-11-08,36.16,36.2,36.0,1.9081858407079648,2.898550724637684,0.5940000000000001,0.9059999999999999,39.39999999999972,43.487858719646496,48153229.32958207,False,5106968092.632184,2018-2026
AMD,2019-11-14,2019-11-15,38.305,38.615,38.5,2.414828351390158,3.2432432432432337,0.8065,1.1935,69.1499999999998,57.93883535819003,60272777.77734132,False,3861313380.271374,2018-2026
AMD,2019-11-21,2019-11-22,39.62,39.2,39.5,2.3977788995456844,2.105263157894739,0.814,1.186,51.400000000000276,43.33895446880294,44482416.72304276,False,-611710267.2701349,2018-2026
AMD,2019-12-05,2019-12-06,39.66,39.685,39.5,1.5632879475542107,6.451612903225808,0.479,0.521,29.39999999999977,56.42994241842566,64317781.14876899,False,235897496.96204376,2018-2026
AMD,2019-12-12,2019-12-13,42.15,41.295,42.0,2.182680901542112,2.1739130434782625,0.784,1.216,7.9000000000001736,6.496710526315932,60129813.918201745,False,6209384132.9574375,2018-2026
AMD,2019-12-19,2019-12-20,42.865,43.925,43.0,1.364749795870757,5.128205128205133,0.4465,0.5535,-47.84999999999972,-86.44986449864447,88941981.44067565,False,12213259212.821486,2018-2026
AMD,2019-12-26,2019-12-27,46.51,46.18,46.5,1.4835519243173512,5.797101449275352,0.5589999999999999,0.9410000000000001,23.899999999999967,25.398512221041408,67363405.4606114,False,9363156567.403337,2018-2026
AMD,2020-01-02,2020-01-03,48.79,48.67,49.0,2.1520803443328553,3.809523809523813,0.9015000000000001,1.0985,57.150000000000176,52.025489303595975,58708706.713845864,False,7580696735.755973,2018-2026
AMD,2020-01-09,2020-01-10,49.015,48.06,49.0,1.8871773946750996,3.24324324324324,0.7765,1.2235,-16.349999999999774,-13.3633020024518,92218896.94616623,False,8085211943.21307,2018-2026
AMD,2020-01-16,2020-01-17,49.71,50.745,49.5,1.5892174612753975,5.063291139240503,0.649,0.851,-59.59999999999974,-70.035252643948,105497759.46963573,False,12612375714.973999,2018-2026
AMD,2020-01-23,2020-01-24,51.6,50.135,51.5,1.9961240310077515,1.94174757281552,0.8839999999999999,1.116,-48.10000000000021,-43.10035842293925,70752215.93270402,False,4243604684.366666,2018-2026
AMD,2020-01-30,2020-01-31,48.505,47.005,48.5,1.9482527574476856,3.1746031746031718,0.8065,1.1935,-68.84999999999974,-57.687473816505864,59300707.95028723,False,-2947036112.853406,2018-2026
AMD,2020-02-06,2020-02-07,49.125,49.935,49.0,1.7811704834605597,3.4285714285714315,0.7264999999999999,1.2735,-20.850000000000236,-16.372202591284047,60632812.55510158,False,5132897702.639121,2018-2026
AMD,2020-02-13,2020-02-14,54.38,55.09,54.5,2.0411916145641773,1.8018018018018036,0.9339999999999998,1.0660000000000003,34.39999999999964,32.270168855534365,84318608.07152097,False,4584257301.284396,2018-2026
AMD,2020-02-20,2020-02-21,57.22,53.22,57.0,1.9224047535826638,3.636363636363639,0.889,1.111,-111.1,-100.0,61210700.37391587,False,4130001641.1070156,2018-2026
AMD,2020-03-26,2020-03-27,46.83,47.14,47.0,4.4629510997224004,6.698564593301426,1.8014999999999997,2.1985,166.14999999999992,75.57425517398222,19552102.467192534,False,-1074186119.671263,2018-2026
AMD,2020-04-02,2020-04-03,44.22,42.185,44.0,3.505201266395296,3.8709677419354875,1.3539999999999999,1.6460000000000001,-46.09999999999979,-28.007290400971925,-1792479.4702135208,False,-1755758361.962803,2018-2026
AMD,2020-04-08,2020-04-09,48.87,48.14,49.0,2.967055453243299,2.7586206896551744,1.269,1.731,40.90000000000005,23.62796071634896,26549211.37647528,False,94641072.43882307,2018-2026
AMD,2020-04-16,2020-04-17,56.955,56.545,57.5,2.8882451057852694,3.039513677811552,1.3915000000000004,2.1084999999999994,43.65000000000021,20.701920796775063,43080757.55489007,False,-363064234.7824525,2018-2026
AMD,2020-04-23,2020-04-24,56.17,56.255,56.0,3.1867544952821794,2.2346368715083758,1.599,2.401,134.39999999999975,55.97667638483955,37307205.59808944,False,-1051440991.9675642,2018-2026
AMD,2020-04-30,2020-05-01,52.645,49.845,53.0,2.6688194510399845,2.1352313167259807,1.2189999999999999,1.7810000000000001,-178.10000000000002,-100.0,14690112.084153078,False,-783529825.0215968,2018-2026
AMD,2020-05-07,2020-05-08,51.825,53.02,52.0,2.344428364688856,2.4691358024691383,0.9890000000000001,1.011,-3.1000000000003025,-3.0662710187935738,26190930.250550814,False,-315520772.13423896,2018-2026
AMD,2020-05-14,2020-05-15,54.11,54.065,54.0,2.531879504712623,2.9197080291970825,1.1989999999999998,1.8010000000000002,113.4000000000002,62.96501943364808,43611116.7914576,False,-2079554276.5466774,2018-2026
AMD,2020-05-21,2020-05-22,54.88,55.06,55.0,2.6603498542274053,2.739726027397263,1.2590000000000003,1.7409999999999997,119.8999999999998,68.8684663986214,44565865.26346752,False,-109182706.5287464,2018-2026
AMD,2020-05-28,2020-05-29,51.835,53.21,52.0,2.517603935564773,3.831417624521067,1.1315,1.8685,-7.85000000000009,-4.20123093390425,21404191.27765613,False,760104626.6961507,2018-2026
AMD,2020-06-04,2020-06-05,52.42,52.93,52.0,2.327355971003434,3.278688524590153,0.9989999999999999,1.0010000000000001,6.900000000000017,6.89310689310691,34183654.840413176,False,696485542.2976031,2018-2026
AMD,2020-06-11,2020-06-12,53.48,53.21,54.0,3.356394913986537,2.7855153203342646,1.5639999999999998,2.436,77.40000000000006,31.773399014778352,33269514.624223366,False,-3005638862.322374,2018-2026
AMD,2020-06-18,2020-06-19,54.125,54.35,54.0,2.3002309468822175,2.4096385542168517,1.0065000000000004,0.9934999999999996,65.64999999999989,66.07951685958724,47850600.119623445,False,-688275940.221064,2018-2026
AMD,2020-06-25,2020-06-26,51.745,51.26,52.0,2.3480529519760363,4.115226337448564,0.974,1.026,23.3999999999998,22.807017543859452,15427465.001810858,False,-1717559145.1956682,2018-2026
AMD,2020-07-01,2020-07-02,52.665,52.41,53.0,1.9462641222823505,4.878048780487793,0.8514999999999999,1.1485,26.14999999999965,22.76882890727005,48193905.62823424,False,,2018-2026
AMD,2020-07-09,2020-07-10,57.315,55.9,57.0,2.922446131030271,2.9850746268656683,1.3539999999999999,1.6460000000000001,25.399999999999846,15.431348724179733,74531122.70364039,False,-459787391.50894403,2018-2026
AMD,2020-07-16,2020-07-17,54.955,55.095,55.0,2.210899827131289,4.115226337448564,1.0314999999999996,1.4685000000000004,93.65000000000008,63.77255703098403,51013131.46695565,False,2338134784.3114204,2018-2026
AMD,2020-07-23,2020-07-24,59.715,69.485,60.0,2.369588880515783,4.9469964664310915,1.2165000000000001,1.7834999999999999,-178.35,-100.0,61029199.92802851,False,562832247.156787,2018-2026
AMD,2020-07-30,2020-07-31,78.225,77.335,78.0,2.8315755832534357,1.3544018058690759,1.8564999999999996,2.1435000000000004,119.14999999999934,55.58665733613217,89769873.93226255,False,797509789.7448348,2018-2026
AMD,2020-08-06,2020-08-07,86.515,84.905,87.0,2.097902097902098,2.754820936639121,1.6015000000000001,2.3985,-49.34999999999987,-20.575359599749792,92135049.59395593,False,3262250686.658457,2018-2026
AMD,2020-08-13,2020-08-14,82.145,81.17,82.0,2.185160387120336,5.01392757660167,1.5515,2.4485,72.15000000000018,29.467020624872443,55648041.47803191,False,2992256422.939308,2018-2026
AMD,2020-08-20,2020-08-21,82.825,83.74,83.0,1.7687896166616361,3.4129692832764458,1.264,1.736,52.40000000000051,30.18433179723532,85175012.85778207,False,2783043284.694751,2018-2026
AMD,2020-08-27,2020-08-28,84.02,85.34,84.0,2.0352297072125687,2.3391812865497097,1.434,2.066,9.399999999999654,4.549854791868177,73546345.26446125,False,4554624682.2870655,2018-2026
AMD,2020-09-03,2020-09-04,82.555,82.205,83.0,3.216037792986494,4.896421845574392,2.2189999999999994,3.2810000000000006,142.39999999999978,43.40140201158176,17198406.66554484,False,-97733784.59166887,2018-2026
AMD,2020-09-10,2020-09-11,79.24,76.57,79.0,2.713276123170116,7.441860465116281,1.7439999999999998,2.2560000000000002,-68.6000000000007,-30.407801418440027,24020268.366358876,False,-935797554.4098895,2018-2026
AMD,2020-09-17,2020-09-18,76.31,75.16,76.0,2.3850085178875635,4.3956043956044,1.6090000000000002,2.391,76.89999999999968,32.16227519866152,6991027.149558393,False,-1643683457.3493571,2018-2026
AMD,2020-09-24,2020-09-25,75.985,77.99,76.0,2.493913272356386,2.63852242744063,1.684,2.316,-30.599999999999493,-13.212435233160406,34159107.73430133,False,-2767181959.833957,2018-2026
AMD,2020-10-01,2020-10-02,84.67,82.13,84.5,1.9369316168654778,3.658536585365857,1.4440000000000002,2.056,-92.60000000000043,-45.03891050583679,102496124.60609858,False,1335001803.580404,2018-2026
AMD,2020-10-08,2020-10-09,86.295,82.89,86.5,2.0916623211078273,2.7700831024930777,1.5515,1.9485,-194.85,-100.0,114600291.19676849,False,4637919610.277524,2018-2026
AMD,2020-10-15,2020-10-16,83.315,83.45,83.0,2.0104422973054072,2.9850746268656683,1.4240000000000002,2.0759999999999996,97.39999999999974,46.91714836223495,47606883.55668734,False,2265378543.474375,2018-2026
AMD,2020-10-22,2020-10-23,79.935,81.91,80.0,2.2580846938137236,2.770083102493071,1.5615,1.9385,-34.849999999999646,-17.977817900438303,10524373.347514683,False,1014288382.809963,2018-2026
AMD,2020-10-29,2020-10-30,78.445,74.92,78.5,1.714577092230225,3.7174721189591113,1.0915000000000001,1.4084999999999999,-140.85,-100.0,13485741.89852526,False,-1321806925.5178747,2018-2026
AMD,2020-11-05,2020-11-06,82.605,85.845,82.5,1.8461352218388718,3.27868852459016,1.294,1.706,-170.6,-100.0,98512260.19710036,False,5431622496.532947,2018-2026
AMD,2020-11-12,2020-11-13,81.72,81.34,82.0,1.8967205090553108,5.161290322580643,1.2914999999999999,1.7085000000000001,63.150000000000325,36.962247585601595,79825668.17871888,False,2893987157.3991613,2018-2026
AMD,2020-11-19,2020-11-20,85.065,84.97,85.0,1.7692352906600834,3.3222591362126277,1.1715000000000002,1.8284999999999998,114.1499999999999,62.42821985233794,187199732.9993076,False,4507058280.594554,2018-2026
AMD,2020-12-03,2020-12-04,92.275,93.795,92.0,1.7718775399620696,3.0581039755351647,1.3415000000000001,1.6584999999999999,-45.35000000000016,-27.343985529092652,121119786.0238068,False,7388187821.85291,2018-2026
AMD,2020-12-10,2020-12-11,91.96,91.615,92.0,1.870378425402349,2.325581395348839,1.439,2.061,105.3999999999995,51.1402231926247,105892862.73510034,False,4261000666.2100987,2018-2026
AMD,2020-12-17,2020-12-18,96.52,94.76,97.0,1.7302113551595526,3.5928143712574876,1.3940000000000003,1.6059999999999997,-84.59999999999945,-52.677459526774264,170494951.59006003,False,7811684274.95179,2018-2026
AMD,2020-12-23,2020-12-24,92.07,91.57,92.0,1.205604431410883,3.603603603603607,0.8690000000000001,1.1309999999999998,43.89999999999933,38.815207780724435,42094815.96583395,False,2624098761.0199804,2018-2026
AMD,2020-12-30,2020-12-31,92.28,91.44,92.5,1.4412657130472475,4.511278195488718,1.0765,1.4235,1.6499999999997739,1.1591148577448358,81628482.51878402,False,370277241.0039624,2018-2026
AMD,2021-01-07,2021-01-08,95.1,94.585,95.0,1.9558359621451102,2.1505376344086042,1.5990000000000002,2.401,118.3999999999994,49.31278633902515,118340520.84681298,False,5270641495.632746,2018-2026
AMD,2021-01-14,2021-01-15,91.135,88.48,91.0,1.892796400943655,1.7391304347826038,1.3989999999999998,2.101,-112.09999999999962,-53.35554497858145,9493173.554616366,False,3680775509.2772803,2018-2026
AMD,2021-01-21,2021-01-22,91.175,93.005,91.0,2.4074581848094327,2.277904328018225,1.7965,2.7035,-20.849999999999547,-7.712224893656204,40823271.57803035,False,5413596382.992267,2018-2026
AMD,2021-01-28,2021-01-29,87.74,85.875,88.0,2.1825849099612493,3.655352480417752,1.549,2.451,-57.60000000000001,-23.50061199510404,-40406347.28731713,False,-617088239.5586561,2018-2026
AMD,2021-02-04,2021-02-05,87.345,88.005,87.5,1.5398706279695462,2.2304832713754665,1.1165,1.8835,61.15000000000046,32.46615343774912,36569755.19099042,False,4298523135.496933,2018-2026
AMD,2021-02-11,2021-02-12,92.4,93.425,92.5,1.6341991341991338,3.973509933774831,1.2365000000000002,1.7634999999999998,31.1500000000003,17.66373688687287,159265331.89459202,False,4179952535.5880265,2018-2026
AMD,2021-02-18,2021-02-19,88.88,89.615,89.0,1.4063906390639063,4.7999999999999865,0.9865000000000002,1.5134999999999998,37.150000000000524,24.545754872811713,-571810.9539859351,False,2970699882.059892,2018-2026
AMD,2021-02-25,2021-02-26,82.715,85.145,83.0,2.6234661186000117,5.529953917050691,1.7889999999999997,2.7110000000000003,-35.59999999999963,-13.131685724824651,-38685691.814063914,False,-2369413694.134251,2018-2026
AMD,2021-03-04,2021-03-05,78.17,78.41,78.0,2.5969041831904827,9.852216748768464,1.6965,2.3035,128.65000000000032,55.84979379205571,-75271519.5199299,False,-3761781797.646368,2018-2026
