date,sym,k,U,A,B,AB,addR,baseR,month
2026-05-13,GTX,10,True,True,False,False,-1.0491765196157485,1.2791709905391293,2026-05
2026-05-13,HUM,3,True,False,True,False,,6.654223348291207,2026-05
2026-05-13,HUM,5,True,False,True,False,,6.654223348291207,2026-05
2026-05-13,HUM,10,True,False,True,False,,6.654223348291207,2026-05
2026-05-13,LQDA,3,True,False,False,False,,-0.6622319399568914,2026-05
2026-05-13,LQDA,5,True,True,False,False,-1.6072821429288455,-0.6622319399568914,2026-05
2026-05-13,LQDA,10,True,True,False,False,-1.5717500736735102,-0.6622319399568914,2026-05
2026-05-15,PANW,3,True,False,True,False,,6.56449681532142,2026-05
2026-05-15,PANW,5,True,True,True,True,3.648279942712871,6.56449681532142,2026-05
2026-05-15,PANW,10,True,True,True,True,0.4308228090936546,6.56449681532142,2026-05
2026-05-15,VAL,3,True,False,True,False,-1.974888417247582,-0.9526856749012992,2026-05
2026-05-18,CRWD,3,True,False,True,False,-0.13423716651200004,0.8095383913968832,2026-05
2026-05-18,CRWD,5,True,True,True,True,-0.5174174936672499,0.8095383913968832,2026-05
2026-05-18,CRWD,10,True,True,True,True,-0.8308484118742896,0.8095383913968832,2026-05
2026-05-18,PANW,3,True,False,False,False,13.486182041497129,6.626352251060253,2026-05
2026-05-18,PANW,5,True,False,False,False,7.455308438279008,6.626352251060253,2026-05
2026-05-18,PANW,10,True,True,False,False,0.5669678237174458,6.626352251060253,2026-05
2026-05-19,DDOG,3,True,False,True,False,0.0637840747062157,0.9479431898309992,2026-05
2026-05-19,DDOG,5,True,False,True,False,0.1452848214081194,0.9479431898309992,2026-05
2026-05-19,DDOG,10,True,True,True,True,-0.7835889884743673,0.9479431898309992,2026-05
2026-05-19,LQDA,3,True,False,True,False,,-1.2570271004200047,2026-05
2026-05-19,LQDA,5,True,False,True,False,-1.6294585472510879,-1.2570271004200047,2026-05
2026-05-20,CRWD,3,True,False,True,False,-1.252259998633534,-0.16166895679987425,2026-05
2026-05-20,CRWD,5,True,False,True,False,-1.2794616361150184,-0.16166895679987425,2026-05
2026-05-20,CRWD,10,True,True,True,True,-1.0849811417584443,-0.16166895679987425,2026-05
2026-05-20,FROG,3,True,False,False,False,,0.6741363566709113,2026-05
2026-05-20,FROG,5,True,False,False,False,,0.6741363566709113,2026-05
2026-05-20,FROG,10,True,True,False,False,-0.7526635881398599,0.6741363566709113,2026-05
2026-05-20,LQDA,3,True,False,False,False,,-1.5099309194164219,2026-05
2026-05-20,LQDA,5,True,False,False,False,,-1.5099309194164219,2026-05
2026-05-20,XMTR,3,True,False,False,False,,-1.0327916116800677,2026-05
2026-05-20,XMTR,5,True,False,False,False,-2.9490547576747814,-1.0327916116800677,2026-05
2026-05-21,BB,3,True,True,True,True,-0.14778463602334735,3.13178985750377,2026-05
2026-05-21,BB,5,True,True,True,True,-0.2675276217573293,3.13178985750377,2026-05
2026-05-21,BB,10,True,True,True,True,-0.3764111689439379,3.13178985750377,2026-05
2026-05-21,FSLR,3,True,True,True,True,-0.47389822286564576,1.0762124732059335,2026-05
2026-05-21,FSLR,5,True,True,True,True,-0.7750732735383465,1.0762124732059335,2026-05
2026-05-21,FSLR,10,True,True,True,True,-0.5672288271042215,1.0762124732059335,2026-05
2026-05-21,GH,3,True,True,True,True,2.1497068613955883,4.3945583530603285,2026-05
2026-05-21,GH,5,True,True,True,True,1.5617401028531208,4.3945583530603285,2026-05
2026-05-21,GH,10,True,True,True,True,2.9372593673423726,4.3945583530603285,2026-05
2026-05-21,TXG,3,True,False,False,False,20.0,19.814010476971816,2026-05
2026-05-21,TXG,5,True,True,False,False,7.526354003380086,19.814010476971816,2026-05
2026-05-21,TXG,10,True,True,False,False,3.8595381754592637,19.814010476971816,2026-05
2026-05-21,VSH,3,True,True,True,True,1.000000054107994,7.277505775836002,2026-05
2026-05-21,VSH,5,True,True,True,True,0.36218932129235404,7.277505775836002,2026-05
2026-05-21,VSH,10,True,True,True,True,-0.10473348223781058,7.277505775836002,2026-05
2026-05-22,AMBA,3,True,True,True,True,-4.601873409651108,-4.530748139637903,2026-05
2026-05-22,FSLR,3,True,True,True,True,-0.9108892720622381,0.2657963981319707,2026-05
2026-05-22,FSLR,5,True,True,True,True,-0.9101350634515615,0.2657963981319707,2026-05
2026-05-22,FSLR,10,True,True,True,True,-0.767890288142168,0.2657963981319707,2026-05
2026-05-22,NAVN,3,True,False,False,False,-0.9336197918874183,0.03040015316591291,2026-05
2026-05-22,NAVN,5,True,True,False,False,-0.9901220245376978,0.03040015316591291,2026-05
2026-05-22,NAVN,10,True,True,False,False,-0.9812076165499016,0.03040015316591291,2026-05
2026-05-26,CORZ,3,True,False,True,False,,-1.2172937909216714,2026-05
2026-05-26,CORZ,5,True,True,True,True,-1.2042726809153281,-1.2172937909216714,2026-05
2026-05-26,CORZ,10,True,True,True,True,-2.103673404978179,-1.2172937909216714,2026-05
2026-05-26,CSTM,3,True,False,False,False,,-1.7999750523876634,2026-05
2026-05-26,CSTM,5,True,False,False,False,-2.803769288342484,-1.7999750523876634,2026-05
2026-05-26,CSTM,10,True,False,False,False,,-1.7999750523876634,2026-05
2026-05-26,F,3,True,True,True,True,-1.2057408215121748,-1.916314772252748,2026-05
2026-05-26,F,5,True,True,True,True,-1.5247298439127823,-1.916314772252748,2026-05
2026-05-26,F,10,True,False,False,False,,-1.916314772252748,2026-05
2026-05-26,NXPI,3,True,False,True,False,,-1.4732118237027851,2026-05
2026-05-26,SRRK,3,True,False,False,False,,-1.1330035073479607,2026-05
2026-05-26,ST,3,True,False,True,False,,-2.8022139226559575,2026-05
2026-05-26,ST,5,True,True,False,False,-1.2195198719729283,-2.8022139226559575,2026-05
2026-05-26,ST,10,True,False,False,False,,-2.8022139226559575,2026-05
2026-05-27,BRKR,3,True,True,True,True,-0.126050939546886,3.78285608337861,2026-05
2026-05-27,BRKR,5,True,True,True,True,-0.39062171203055585,3.78285608337861,2026-05
2026-05-27,BRKR,10,True,True,True,True,0.3625298113081672,3.78285608337861,2026-05
2026-05-27,BWA,3,True,False,True,False,,-0.10454477791824185,2026-05
2026-05-27,BWA,5,True,True,True,True,-1.0332719414496212,-0.10454477791824185,2026-05
2026-05-27,BWA,10,True,False,True,False,,-0.10454477791824185,2026-05
2026-05-27,CORZ,3,True,True,True,True,-2.020149583632385,-1.1665466322374152,2026-05
2026-05-27,CORZ,5,True,True,True,True,-1.7961796221243667,-1.1665466322374152,2026-05
2026-05-27,F,3,True,True,True,True,-1.248226949055594,-1.133897959597307,2026-05
2026-05-27,F,5,True,False,True,False,,-1.133897959597307,2026-05
2026-05-27,GH,3,True,False,True,False,,2.347379820437475,2026-05
2026-05-27,GH,5,True,False,True,False,,2.347379820437475,2026-05
2026-05-27,GH,10,True,False,True,False,-1.0937386461748884,2.347379820437475,2026-05
2026-05-27,TXG,3,True,True,True,True,8.696727513738288,20.0,2026-05
2026-05-27,TXG,5,True,True,True,True,4.949077411397916,20.0,2026-05
2026-05-27,TXG,10,True,True,True,True,9.98968981216327,20.0,2026-05
2026-05-28,F,3,True,False,True,False,,-1.2103547226038038,2026-05
2026-05-28,GH,3,True,False,True,False,,1.7064218575888133,2026-05
2026-05-28,GH,5,True,False,False,False,,1.7064218575888133,2026-05
2026-05-28,GH,10,True,False,False,False,,1.7064218575888133,2026-05
2026-05-28,ILMN,3,True,False,True,False,-1.2130642493084027,3.382175666108954,2026-05
2026-05-28,ILMN,5,True,True,True,True,-1.0879330773356468,3.382175666108954,2026-05
2026-05-28,ILMN,10,True,False,True,False,2.872554852329248,3.382175666108954,2026-05
2026-05-28,KNX,3,True,True,True,True,-1.7304160198027339,-0.8510259881577763,2026-05
2026-05-28,KNX,5,True,True,True,True,-1.5350870249164266,-0.8510259881577763,2026-05
2026-05-28,KNX,10,True,True,True,True,-1.2488877636359792,-0.8510259881577763,2026-05
2026-05-28,VSH,3,True,True,True,True,-0.6699309736105096,0.8048289174608985,2026-05
2026-05-28,VSH,5,True,True,True,True,-0.7040578941473197,0.8048289174608985,2026-05
2026-05-28,VSH,10,True,True,True,True,-0.46774307098701173,0.8048289174608985,2026-05
2026-05-29,ATI,3,True,True,True,True,1.6686162541259435,2.9670612515746786,2026-05
2026-05-29,ATI,5,True,False,True,False,,2.9670612515746786,2026-05
2026-05-29,ATI,10,True,True,True,True,-0.45339979513170986,2.9670612515746786,2026-05
2026-05-29,ILMN,3,True,True,True,True,-1.1012077553841388,-1.0453730019936862,2026-05
2026-05-29,ILMN,5,True,False,True,False,,-1.0453730019936862,2026-05
2026-05-29,MRCY,3,True,False,True,False,,-1.284594873042445,2026-05
2026-05-29,MRCY,5,True,False,True,False,,-1.284594873042445,2026-05
2026-05-29,MRCY,10,True,True,False,False,-1.1099509922641522,-1.284594873042445,2026-05
2026-05-29,NAVN,3,True,False,True,False,-1.2426333129721583,-1.0900375882860331,2026-05
2026-05-29,NAVN,5,True,False,True,False,,-1.0900375882860331,2026-05
2026-05-29,RVTY,3,True,False,False,False,,-1.42436561241109,2026-05
2026-05-29,SNOW,3,True,False,False,False,,-1.0926423806368355,2026-05
2026-05-29,TXG,3,True,True,True,True,8.433609658458387,20.0,2026-05
2026-05-29,TXG,5,True,True,True,True,12.296933381592382,20.0,2026-05
2026-05-29,TXG,10,True,False,True,False,,20.0,2026-05
2026-06-01,CORZ,3,True,False,False,False,,-1.26846480896791,2026-06
2026-06-01,CRS,3,True,False,True,False,,3.0418812582849717,2026-06
2026-06-01,CRS,5,True,False,True,False,5.5285367531861045,3.0418812582849717,2026-06
2026-06-01,CRS,10,True,True,True,True,0.035017543719927706,3.0418812582849717,2026-06
2026-06-01,FTNT,3,True,False,True,False,,-1.290677182461027,2026-06
2026-06-01,FTNT,5,True,False,True,False,,-1.290677182461027,2026-06
2026-06-01,HBM,3,True,False,True,False,,-2.724245470941446,2026-06
2026-06-01,NAVN,3,True,False,True,False,,-1.5583561426652408,2026-06
2026-06-01,TXG,3,True,True,True,True,-1.11287464572583,15.001329511750276,2026-06
2026-06-01,TXG,5,True,False,True,False,,15.001329511750276,2026-06
2026-06-01,TXG,10,True,True,False,False,12.164162707650716,15.001329511750276,2026-06
2026-06-01,VSH,3,True,True,True,True,-1.1821822851627024,-0.06389107812626417,2026-06
2026-06-01,VSH,5,True,False,True,False,-2.134905828219896,-0.06389107812626417,2026-06
2026-06-01,VSH,10,True,True,False,False,-1.0475297925103788,-0.06389107812626417,2026-06
2026-06-02,BWA,3,True,False,False,False,,-1.1882608063009725,2026-06
2026-06-02,BWA,5,True,False,False,False,,-1.1882608063009725,2026-06
2026-06-02,BWA,10,True,False,False,False,,-1.1882608063009725,2026-06
2026-06-02,FTNT,3,True,False,False,False,,-1.4927743051457076,2026-06
2026-06-02,TENB,3,True,False,False,False,,-1.0561848238453202,2026-06
2026-06-02,TXG,3,True,False,True,False,,18.03821714313395,2026-06
2026-06-02,TXG,5,True,False,False,False,,18.03821714313395,2026-06
2026-06-02,TXG,10,True,False,False,False,20.0,18.03821714313395,2026-06
2026-06-04,HNGE,3,True,False,True,False,,3.322066270175398,2026-06
2026-06-04,HNGE,5,True,False,False,False,8.05541420489445,3.322066270175398,2026-06
2026-06-04,HNGE,10,True,True,False,False,1.4884713829524472,3.322066270175398,2026-06
2026-06-08,DXCM,3,True,False,False,False,,-1.5093702340030468,2026-06
2026-06-08,DXCM,5,True,False,False,False,,-1.5093702340030468,2026-06
2026-06-09,ATI,3,True,True,True,True,-0.9315672382107234,0.07991680616211613,2026-06
2026-06-09,ATI,5,True,False,True,False,-0.9152726754429661,0.07991680616211613,2026-06
2026-06-09,ATI,10,True,True,True,True,-0.9257020215723819,0.07991680616211613,2026-06
2026-06-09,HAE,3,True,False,True,False,,-1.1742775886994414,2026-06
2026-06-09,YETI,3,True,True,False,False,-2.8323054553546254,-1.8480196254835877,2026-06
2026-06-09,YETI,5,True,False,False,False,,-1.8480196254835877,2026-06
2026-06-10,PENN,3,True,False,True,False,,-0.6009688347939721,2026-06
2026-06-10,PENN,5,True,False,True,False,,-0.6009688347939721,2026-06
2026-06-10,PENN,10,True,False,False,False,,-0.6009688347939721,2026-06
2026-06-11,BROS,3,True,False,True,False,,0.21301178440090063,2026-06
2026-06-11,BROS,5,True,True,True,True,-0.7923550978814696,0.21301178440090063,2026-06
2026-06-11,BROS,10,True,True,True,True,-0.8268423674168892,0.21301178440090063,2026-06
2026-06-11,CRS,3,True,False,True,False,,0.11757594623353364,2026-06
2026-06-11,CRS,5,True,False,True,False,-0.840827490352789,0.11757594623353364,2026-06
2026-06-11,CRS,10,True,False,True,False,-0.8697355602882951,0.11757594623353364,2026-06
2026-06-11,SNEX,3,True,False,True,False,,-3.746739626873434,2026-06
2026-06-11,SNEX,5,True,True,True,True,-2.5121286417085877,-3.746739626873434,2026-06
2026-06-11,SNEX,10,True,True,True,True,-3.467541804177093,-3.746739626873434,2026-06
2026-06-12,BIRK,3,True,False,True,False,,-1.9855573237874056,2026-06
2026-06-12,BROS,3,True,False,True,False,,0.17797496971297866,2026-06
2026-06-12,BROS,5,True,False,True,False,,0.17797496971297866,2026-06
2026-06-12,BROS,10,True,True,True,True,-0.9446527206669646,0.17797496971297866,2026-06
2026-06-12,ONTO,3,True,False,True,False,,-0.7549178070890583,2026-06
2026-06-12,ONTO,5,True,True,True,True,-1.3473063106153855,-0.7549178070890583,2026-06
2026-06-12,ONTO,10,True,True,True,True,-1.6031747875281979,-0.7549178070890583,2026-06
2026-06-15,ETSY,3,True,False,True,False,4.677230614341574,5.1776026489411775,2026-06
2026-06-15,ETSY,5,True,True,True,True,2.700531847106761,5.1776026489411775,2026-06
2026-06-15,ETSY,10,True,True,True,True,2.1819129410592732,5.1776026489411775,2026-06
2026-06-15,HNGE,3,True,False,True,False,,4.534593734477424,2026-06
2026-06-15,HNGE,5,True,False,True,False,4.248906288053042,4.534593734477424,2026-06
2026-06-15,HNGE,10,True,True,True,True,-0.2731083790532778,4.534593734477424,2026-06
2026-06-17,SEI,3,True,False,False,False,,-1.4695716372536025,2026-06
2026-06-17,SYRE,3,True,True,True,True,-1.1403393590354403,1.7011094818192583,2026-06
2026-06-17,SYRE,5,True,False,True,False,,1.7011094818192583,2026-06
2026-06-17,SYRE,10,True,False,True,False,,1.7011094818192583,2026-06
2026-06-18,BROS,3,True,False,False,False,,-1.0879647809173905,2026-06
2026-06-18,DKS,3,True,False,True,False,,-1.0633158635930926,2026-06
2026-06-18,DKS,5,True,True,True,True,-1.1378033396418696,-1.0633158635930926,2026-06
2026-06-18,MRX,3,True,False,True,False,,-1.500475474092697,2026-06
2026-06-18,MRX,5,True,False,True,False,,-1.500475474092697,2026-06
2026-06-22,LQDA,3,True,False,True,False,,-1.1702546637735118,2026-06
2026-06-22,LQDA,5,True,False,True,False,,-1.1702546637735118,2026-06
2026-06-22,LQDA,10,True,True,True,True,-1.7589224062077138,-1.1702546637735118,2026-06
2026-06-22,PTCT,3,True,True,True,True,-0.9191316907583383,0.1783953491790985,2026-06
2026-06-22,PTCT,5,True,False,True,False,,0.1783953491790985,2026-06
2026-06-22,PTCT,10,True,True,True,True,-0.9654444391976897,0.1783953491790985,2026-06
2026-06-22,PTGX,3,True,True,True,True,1.2529668999655705,7.444295046060245,2026-06
2026-06-22,PTGX,5,True,True,True,True,1.5944013576857539,7.444295046060245,2026-06
2026-06-22,PTGX,10,True,True,True,True,-0.3372025506163785,7.444295046060245,2026-06
2026-06-23,PTCT,3,True,True,True,True,-1.2795637849707693,-0.4807664111054703,2026-06
2026-06-23,PTCT,5,True,False,False,False,,-0.4807664111054703,2026-06
2026-06-23,PTCT,10,True,True,False,False,-1.137413833484972,-0.4807664111054703,2026-06
2026-06-23,RYTM,3,True,False,True,False,-1.0569784788006973,-0.030768054038849434,2026-06
2026-06-23,RYTM,5,True,False,True,False,-1.0430922022484648,-0.030768054038849434,2026-06
2026-06-23,RYTM,10,True,True,True,True,-1.0255177374209852,-0.030768054038849434,2026-06
2026-06-24,ALGT,3,True,True,True,True,-1.0785676626652971,-1.215426958949152,2026-06
2026-06-24,ALGT,5,True,True,True,True,-1.045863608509091,-1.215426958949152,2026-06
2026-06-24,ALGT,10,True,True,True,True,-1.073774920947833,-1.215426958949152,2026-06
2026-06-24,GH,3,True,True,True,True,-0.3468953277002495,2.515477997249222,2026-06
2026-06-24,GH,5,True,True,True,True,-0.6761141261375263,2.515477997249222,2026-06
2026-06-24,GH,10,True,True,True,True,-0.5960941158565396,2.515477997249222,2026-06
2026-06-24,PTGX,3,True,False,True,False,,2.9903672953407194,2026-06
2026-06-24,PTGX,5,True,False,True,False,2.31168323577635,2.9903672953407194,2026-06
2026-06-24,PTGX,10,True,True,True,True,-0.3547425027274218,2.9903672953407194,2026-06
2026-06-24,SKY,3,True,False,True,False,,-1.1570908051705155,2026-06
2026-06-24,SW,3,True,False,True,False,,-2.41941739391591,2026-06
2026-06-24,SW,5,True,False,True,False,,-2.41941739391591,2026-06
2026-06-24,UAL,3,True,False,True,False,-1.5079013070029463,-1.2845739814749866,2026-06
2026-06-24,UAL,5,True,False,True,False,-1.5145337171845406,-1.2845739814749866,2026-06
2026-06-24,UAL,10,True,False,True,False,,-1.2845739814749866,2026-06
2026-06-24,VCYT,3,True,True,True,True,-1.1918872929442543,-0.0890873869977974,2026-06
2026-06-24,VCYT,5,True,True,True,True,-1.2129460973426742,-0.0890873869977974,2026-06
2026-06-24,VCYT,10,True,True,True,True,-1.0779367391258616,-0.0890873869977974,2026-06
2026-06-25,CRL,3,True,True,True,True,-0.5903941236266511,0.5814985517223392,2026-06
2026-06-25,CRL,5,True,True,True,True,-0.6793494658149568,0.5814985517223392,2026-06
2026-06-25,CRL,10,True,True,True,True,-0.7215489814572495,0.5814985517223392,2026-06
2026-06-25,GH,3,True,True,True,True,-0.2974672140320648,0.9162679487035708,2026-06
2026-06-25,GH,5,True,True,True,True,-0.8014384499040528,0.9162679487035708,2026-06
2026-06-25,GH,10,True,True,True,True,-0.7091791525352678,0.9162679487035708,2026-06
2026-06-25,HNGE,3,True,True,True,True,-0.5090378955685444,0.672978027601406,2026-06
2026-06-25,HNGE,5,True,True,True,True,-0.5669544497076671,0.672978027601406,2026-06
2026-06-25,HNGE,10,True,True,True,True,-0.7177114637486559,0.672978027601406,2026-06
2026-06-25,LOAR,3,True,True,True,True,-2.6316011024953285,-1.9078541286804156,2026-06
2026-06-25,LOAR,5,True,True,True,True,-2.4976008258336115,-1.9078541286804156,2026-06
2026-06-25,MIRM,3,True,False,True,False,,-0.012195489677866482,2026-06
2026-06-25,MIRM,5,True,True,True,True,-1.004990755668338,-0.012195489677866482,2026-06
2026-06-25,MIRM,10,True,True,True,True,-1.0081944701816412,-0.012195489677866482,2026-06
2026-06-25,TEX,3,True,False,True,False,,-1.8598863208504477,2026-06
2026-06-26,ALGT,3,True,False,True,False,-1.1952237640277115,-1.404979136422024,2026-06
2026-06-26,ALGT,5,True,False,True,False,,-1.404979136422024,2026-06
2026-06-26,BROS,3,True,False,False,False,,-0.9274774663139732,2026-06
2026-06-26,BROS,5,True,False,False,False,,-0.9274774663139732,2026-06
2026-06-26,CRL,3,True,True,True,True,-0.7956444752645093,0.47526468691619256,2026-06
2026-06-26,CRL,5,True,True,True,True,-0.8262159932230688,0.47526468691619256,2026-06
2026-06-26,CRL,10,True,True,True,True,-0.8053020035879926,0.47526468691619256,2026-06
2026-06-26,DLTR,3,True,False,True,False,,-0.4528283442338036,2026-06
2026-06-26,DLTR,5,True,False,True,False,,-0.4528283442338036,2026-06
2026-06-26,DLTR,10,True,False,True,False,,-0.4528283442338036,2026-06
