date,sym,kind,grade_shown,in_state,brk,px,alert_risk,R_alert,pct_alert,R_close,pct_close,close_risk,intraday_R
2026-02-24,WPM,UR,False,True,False,153.58,1.3394919168591146,-1.4306947304110276,-1.891073253505915,-1.0360205358242578,-3.8378456179126164,3.84691634025478,1.85
2026-02-24,XOM,UR,False,False,False,149.4,0.9254880767411988,-1.5328890389769607,-1.4056613008021746,-0.9186873490117182,-0.7570558460504584,0.8309097734797044,-0.08
2026-02-24,ZETA,ORB9,False,False,False,15.85,1.7983301220295456,4.035712650844039,7.129334651333297,-0.014018125164887662,-0.1766712609282184,14.420480914046706,-1.0
2026-02-25,ALAB,UR,False,False,False,124.94,1.858796673732277,1.4078920598615683,2.5692283467939614,-0.5429013855512747,-2.715564489491973,5.265316367006845,-1.0
2026-02-25,AMD,UR,True,False,False,212.84,1.193362810821097,-0.7888443783459953,-0.9302759770947411,-13.547215984338113,-3.4051066649849138,0.2519843934212451,-0.79
2026-02-25,ANF,UR,False,False,False,94.25,1.00739470581932,1.7659613426695522,1.7612770950762524,-0.10000058687512471,-0.2710896948210473,2.7864175024578275,1.74
2026-02-25,BA,UR,False,False,False,231.04,0.8071905405995006,-0.36756723764780086,-0.2943210654641759,-0.8119644743534568,-0.41239665989109,0.510492672665519,-0.37
2026-02-25,BBY,UR,False,False,False,62.12,1.0409889394925154,-2.3923234939575133,-2.46472478450227,0.6235260882029884,0.850310583251801,1.3825671684242868,0.33
2026-02-25,BMNR,ORB9,False,False,False,21.21,0.9039010466222797,1.5263157894736694,1.3672795851013664,-1.0443350771959892,-4.9302300741506215,4.954841881408267,-1.0
2026-02-25,CF,UR,True,False,False,95.0,0.8171495277512486,30.240442845728648,24.510674727590455,12.167560776431156,24.173073599272897,2.026951039659819,1.47
2026-02-25,CHRD,UR,False,False,False,102.76,1.2014969470159453,-1.5789014472336123,-1.8745229326829538,14.110064956031913,29.39024611696912,2.1272365700604867,0.72
2026-02-25,COHR,ORB9,False,False,True,276.01,0.751962036868048,-3.936896166755149,-2.938301548319122,-1.9955063692629484,-6.629337406292867,3.4362910797236967,-1.0
2026-02-25,COIN,ORB9,False,False,False,178.47,0.9160305343511421,-1.617280183015041,-1.4680304233116948,-0.5701194465114479,-4.3981712680838285,8.359353426454351,-1.0
2026-02-25,CRCL,ORB9,False,False,False,76.63,1.8474215842636976,17.654674941687272,32.024009094278114,1.5087868940375788,21.686310935361576,16.786060596188037,4.69
2026-02-25,CRM,ORB9,False,False,False,188.32,0.06376195536663687,20.493631998697197,1.3058813932900204,0.3203373186571876,1.585399172736457,5.20685053175951,-1.0
2026-02-25,CRWD,ORB9,False,False,False,89.1,0.6211180124223503,3.1409079811790037,1.9388320871475129,1.0582992937930034,4.896647123522313,4.851370146780298,3.08
2026-02-25,CVX,UR,False,False,False,183.91,0.7670812558216111,-2.1009582519531143,-1.5993374763386248,7.71342465923801,7.159921760288945,0.9369386692974491,0.22
2026-02-25,DELL,ORB9,True,False,False,122.63,0.6814449917898147,-2.113704083913779,-1.430624145517767,20.71689013431178,105.36297317352515,5.358367382436691,-1.0
2026-02-25,GH,UR,False,False,False,95.92,1.9991492981709769,-0.34574646645404095,-0.6776515397556304,2.1951332977707203,2.8340554978210086,1.3079495061297575,-0.3
2026-02-25,GLW,ORB9,False,True,True,159.11,0.8749128257148353,-6.957310773324165,-6.034246035565028,-1.3020559310231905,-6.3142766417802925,5.096625673350941,0.96
2026-02-25,HD,UR,True,False,False,380.54,0.9764899432149976,-3.5191802978515616,-3.403212144871437,-0.11427485674756986,-0.1277939622271851,1.1309508743984287,-1.0
2026-02-25,HOOD,UR,False,False,False,76.63,2.666130760986052,0.45226069311401096,1.1744731558095856,0.6643593683176785,2.4764584021353286,3.8719177562710927,0.45
2026-02-25,IBM,ORB9,False,False,False,237.41,0.9653823254231586,-1.4471432858101516,-1.3836886646683255,0.7072784756408903,1.8817860067526393,2.7333241207784464,0.08
2026-02-25,ILMN,UR,False,False,False,122.09,1.0009927200529622,-0.18181591191567828,-0.18019268852319525,2.7777623649450534,2.2565027800306003,0.818998606600374,-0.16
2026-02-25,INTC,UR,True,False,False,45.98,1.9964507542147292,-0.5777787950303794,-1.130928480920701,-0.7888903252878509,-3.0290144012141917,3.9928996538340034,1.02
2026-02-25,IOVA,UR,False,False,False,4.14,4.545454545454541,-1.722222646077475,-7.487924548162928,-1.6,-2.088770895552494,1.3227500712890583,-1.0
2026-02-25,IREN,UR,True,False,False,46.11,2.307521633015308,-2.000001173753006,-4.510954718506022,0.5250102520575641,0.47695413352739635,0.9167950983021145,-1.0
2026-02-25,NFLX,ORB9,False,False,False,81.77,1.2255508789304148,10.070704912898572,12.192733109660669,2.6202924382681925,10.931077689380132,4.353308452040605,0.95
2026-02-25,NOW,UR,False,False,False,102.97,2.805511182108633,0.44839977115074514,1.2236606360431113,1.245700264123285,4.864242091082072,4.063497949295614,0.44
2026-02-25,NVDA,ORB9,True,False,False,196.27,0.22980288019611717,-2.59232313368048,-0.5943574719296185,-6.028228445112056,-5.456121004512637,0.9133620588177127,-1.0
2026-02-25,PARR,UR,False,False,False,37.8,3.2786885245901454,0.6083323160807337,1.9312137018435926,9.740932683451332,48.79315766254195,5.2732250973738015,0.61
2026-02-25,PG,UR,False,False,False,163.55,0.8945095619987686,-1.781214220770461,-1.5791871721902773,-2.844979494673142,-2.246162225976711,0.7958008868358846,-0.1
2026-02-25,PLTR,ORB9,False,False,False,135.33,0.29645001111688885,-2.849993896484366,-0.8423834763864324,0.34930071633935966,1.3041209987041613,3.8783171154059604,-1.0
2026-02-25,PTEN,UR,True,True,False,8.2,1.4851485148514865,16.307121912638458,23.864080847763436,8.126260993068714,25.333689202581034,3.2178246452579273,1.25
2026-02-25,TEAM,ORB9,False,False,False,71.78,0.7438596491228022,2.660381964917445,1.96433887072478,1.172931996563904,8.525751681406346,7.8385140408619325,-1.0
2026-02-25,TGTX,UR,True,False,False,30.28,1.406563965170804,-1.4761908394949743,-2.047556646591453,-12.99971390425329,-0.8766022596743972,0.06747792906722783,-1.0
2026-02-25,TXG,UR,True,False,False,19.44,1.7801047120418856,2.999997307272516,5.246908870744105,1.4285714285714286,4.069172142775224,2.931934318104412,0.65
2026-02-25,WDC,ORB9,True,False,False,296.33,1.0020791438017707,-1.9347878799957443,-1.9195749222783665,-1.040702180892542,-3.8666394784910296,3.858783819997935,-1.0
2026-02-25,WMT,UR,True,False,False,126.58,0.9248923616647975,-1.401485311573952,-1.2843442577230024,-4.030288612514465,-1.0576561604839996,0.2631173942533094,-0.69
2026-02-25,XOM,UR,False,False,False,148.32,0.6719609040928498,-1.2297276968908,-0.820813389914965,-0.5375636079439012,-0.6238982693246409,1.174231796672931,0.76
2026-02-25,ZETA,ORB9,False,False,False,17.27,1.2309495896834832,-1.5238058907645007,-1.8529197282023513,-0.6164376761193582,-5.0420145618852334,8.907877035940537,-1.0
2026-02-26,ADBE,UR,False,False,False,261.82,1.0692916425400378,-1.003607023493912,-1.0617949182942898,1.3811441578907873,1.3009554532203094,0.950897265537054,-1.0
2026-02-26,ALAB,UR,False,False,False,124.49,1.8573064964817476,0.07929434755300349,0.1445884560569599,-1.5741233905777983,-4.684363859520246,3.067128895959881,-1.0
2026-02-26,AMAT,UR,False,True,False,375.83,2.534511922300431,-2.7256186560229505,-6.737353940465929,-2.6579525774831336,-6.494193845042629,2.5044994984922964,-0.01
2026-02-26,AMD,UR,False,False,False,206.95,1.3219094247245877,-1.2111138237847232,-1.5800953487406288,-1.5630666235935362,-1.7036459577242868,1.1019487183215881,-1.0
2026-02-26,AMZN,UR,False,False,False,209.05,1.0147378593863277,-0.5380961100260413,-0.5405414164337263,0.8093417326200668,1.000385652833935,1.2515178909389357,-1.0
2026-02-26,APH,UR,False,True,False,73.59,2.3220244716351424,-0.48733319493825006,-1.1059198743672782,-0.5193973804701119,-1.6232259099828616,3.2260302652979744,0.39
2026-02-26,AVGO,UR,True,False,False,314.56,2.153086740492971,0.8988366680806941,1.8944834401624533,-0.15613491641694813,-0.668318547401181,4.471801987066715,1.08
2026-02-26,CF,UR,True,False,False,96.0,1.522842639593902,15.47579235500762,23.2136885325114,8.546132552247615,22.869489460468916,2.7495835137945512,0.78
2026-02-26,CHRD,UR,True,False,False,103.75,1.0519138988993815,-1.1876706723813677,-1.2363222420933684,10.62645034841042,27.327454418255147,2.639523846112568,1.43
2026-02-26,CNH,UR,True,False,False,12.33,0.9828009828009687,-2.4679746627807786,-2.4019218129253117,-0.359997592196729,-0.7407358096696681,2.100840403479576,-1.0
2026-02-26,COHR,UR,False,False,False,256.3,3.292628863902003,-2.5189716988123436,-8.029652274403777,-4.191856957825447,-5.764771009886738,1.394407168204359,-1.0
2026-02-26,COIN,UR,True,False,False,183.14,3.422182064603563,-1.2029692898489097,-3.980557986504507,-1.2088154074913262,-2.8774944909584987,2.438471037393919,-1.0
2026-02-26,CRCL,ORB9,False,False,True,89.63,1.6443638013154738,-1.6689661486395573,-2.6999898644732068,2.334449675303964,16.00733772620595,7.361806574428287,-1.0
2026-02-26,CRM,UR,False,False,False,195.71,2.289238488475398,-0.4351944596800108,-0.9739674689072886,-0.574937287209023,-2.3462120310459134,4.254429159957929,0.85
2026-02-26,CRWD,ORB9,False,False,False,94.95,0.7747824241137735,0.44520756969712555,0.3422870204095929,-0.5547441461576444,-2.39307136476673,4.5083097340829825,-1.0
2026-02-26,CVX,UR,False,False,False,182.87,0.6106954225352235,-1.7660099063907482,-1.071947829656994,5.520810385332168,7.194827978846341,1.32042761212956,1.14
2026-02-26,DELL,UR,True,False,False,122.71,1.9948466461640724,71.66375122070339,140.1621733596997,153.20478588418928,143.80680674173044,0.9475516688405294,-0.52
2026-02-26,FTI,UR,False,False,False,65.17,0.8511296812132363,-1.5721857244318294,-1.3268407985844721,-1.0674155475087888,-4.23539533151438,4.131844715971544,3.85
2026-02-26,GH,UR,False,False,False,96.01,2.9818727877292783,0.705036410324863,2.0414552866400593,-0.8586501116242087,-4.1543325958070305,5.084197890267483,0.76
2026-02-26,GLW,UR,False,True,False,156.68,1.496404741853996,-3.1043674749729435,-4.576901242779874,-1.2918807013185978,-1.6331238258066594,1.2803296721149326,-1.0
2026-02-26,GOOG,UR,False,False,False,306.35,1.3028669686848904,0.050797050979531064,0.06533062864675365,0.9029545289191085,1.3934545773110818,1.5674052369216929,0.22
2026-02-26,GOOGL,UR,False,False,False,306.5,1.3725814453448004,0.06824171686747026,0.09239906199021153,0.8707866380506092,1.4249644273681694,1.6636344229392197,0.22
2026-02-26,HALO,UR,False,False,False,69.67,0.8248914616497904,-0.7894715426260892,-0.6459003578252909,0.3690429696369697,0.44784390801344554,1.2284352164743106,-1.0
2026-02-26,IBM,ORB9,False,False,False,246.53,0.3418942569905159,-9.522957211448995,-3.244750763646287,-0.5882263107545168,-0.7437589833747982,1.280601631167455,-1.0
2026-02-26,ILMN,UR,False,False,False,122.14,1.3357670289554369,1.5403743767590259,2.0304591015081197,-0.3134157743488998,-2.182102626374127,7.483339945947343,-1.0
2026-02-26,INTC,UR,True,False,False,45.48,2.45550799729668,-0.01834946378655109,-0.04397738682352381,0.1401883819261731,0.32996376792744364,2.4104521503411913,0.0
2026-02-26,INTU,ORB9,False,False,False,399.73,0.5079077719946756,-4.088715506072022,-2.066196012875099,1.648978582950641,3.7041671100426,2.2979603499437617,-1.0
2026-02-26,KLAC,UR,False,True,False,151.17,2.920751633986929,-1.7205729451212852,-4.882753148488661,-1.4947751272992784,-5.4424667761085015,3.77857120818601,0.31
2026-02-26,LITE,UR,False,False,False,687.94,3.918429003021151,-1.4309943205775337,-5.3958183381953795,-1.7453328450520833,-3.8670594794359303,2.26586102719033,-0.4
2026-02-26,LRCX,UR,False,True,False,236.78,2.6354573038578355,-0.5484106164229534,-1.408200248269098,-0.6188769906858796,-2.166732201780963,3.6280929721270727,0.39
2026-02-26,META,UR,True,False,False,655.18,1.186100386100386,-1.061734517415365,-1.244561966749591,-0.9284945832428831,-1.3439662140185216,1.468727376930512,0.24
2026-02-26,MU,UR,False,True,False,427.2,1.8355184743742425,-1.5426461356026793,-2.780518549658384,-2.638235394546703,-8.634136509563085,3.3834228263077026,-1.0
2026-02-26,NFLX,ORB9,True,False,False,84.25,0.2379535990481907,37.44998931884712,8.890205179548417,3.9944292424281174,8.452537930511994,2.1618275605785886,-1.0
2026-02-26,NOW,ORB9,False,False,False,110.02,1.065588829689501,-0.6206870243467117,-0.6544236940939641,-0.47252722684425713,-1.180238682076229,2.5616996948027326,-1.0
2026-02-26,OKTA,ORB9,False,False,False,75.26,0.06648052120730163,-0.20000000000005685,-0.013287270794581918,-1.1434517238316393,-3.6544850498338888,3.3015289161850703,-1.0
2026-02-26,ORCL,UR,False,False,False,148.39,2.232173613503252,0.2708527364848631,0.5913894913477602,-0.9515523063101466,-3.2665913545337877,3.554945834713097,0.58
2026-02-26,PTEN,UR,True,True,False,8.2,0.8610086100860892,27.955066135952055,23.864080847763436,7.295826968338551,24.290483234282423,3.444031107377743,2.86
2026-02-26,QBTS,UR,False,False,False,20.91,4.289276807980036,-0.8953495469204222,-3.682451508137552,-3.238091561800355,-6.752724648551589,2.1298179052649413,-1.0
2026-02-26,RVMD,UR,False,False,False,100.9,5.931758530183728,-0.07256674977530514,-0.40634503095190455,-0.24058018768306397,-1.6250647452891398,7.244096090161589,0.22
2026-02-26,SMTC,UR,False,True,False,91.04,3.4192888787913267,-1.3156140096163826,-4.349734368349423,-1.3861777649587361,-3.768367900559033,2.794500873094652,-0.18
2026-02-26,SNDK,UR,True,False,False,630.2,3.822075782537082,-2.792673571356408,-10.280867479446021,-1.9262807180666683,-13.267379664124078,7.397038618461704,0.94
2026-02-26,TEAM,ORB9,False,False,False,79.93,0.9344614218967262,-0.6756752632759722,-0.625546972130897,-0.9706552495569613,-5.413575519623426,5.906667073567706,-1.0
2026-02-26,TGTX,UR,False,False,False,29.44,5.030324652158402,-0.028369064872147402,-0.1358708609705439,-0.5226482781353966,-4.854368991967473,10.239025549693025,1.04
2026-02-26,TSLA,UR,False,False,False,412.5,0.5803179557202665,-1.6470644654346145,-0.9503062855113598,-1.233739408750884,-1.4856275407819197,1.2188433001835364,-1.0
2026-02-26,WBD,UR,False,False,False,28.91,0.5215577190542442,-4.933332824707079,-2.5596676710690214,-15.750369557960994,-2.1874971439440283,0.1390786086939766,-1.0
2026-02-26,WDC,UR,False,False,False,278.05,2.7683323477232458,-1.1022932920977973,-2.969313705381227,-1.0410605038065324,-4.311780276758181,4.320669184983483,0.56
2026-02-26,WPM,UR,False,True,False,156.73,0.9858247422680488,-3.957065557342719,-3.862891790170586,-1.4469356279951548,-6.011677199725951,4.334868374283962,-1.0
2026-02-26,XOM,UR,False,False,False,147.83,0.7222184370102802,-1.1703761838517193,-0.839206355193689,-0.23163188318209066,-0.276010439598362,1.205961001667677,0.69
2026-02-26,ZETA,ORB9,True,False,False,18.65,1.2486427795873833,-2.5652197132940167,-3.163541737574349,-4.439994812011719,-6.146172402143035,1.403705825359891,-1.0
2026-02-27,AAOI,ORB9,False,False,False,77.5,1.4265148540766992,8.100919111059321,11.393550749747995,0.1125280348118162,2.49317154271278,28.462058226028496,-1.0
2026-02-27,AAPL,UR,False,False,False,270.64,0.6995088554844431,-3.6864994130236055,-2.5608257820293967,0.41860707615821585,0.20440379487687288,0.49069114666406843,-1.0
2026-02-27,ADBE,UR,False,False,False,255.55,0.9839563739824531,2.755021551047927,2.6844076157735763,-0.16363612626109322,-0.5830565748045857,3.6947783899945463,2.74
2026-02-27,ADM,UR,True,False,False,67.51,1.0175071075864128,-1.6933073156020126,-1.7055976516210603,-0.8235266284704349,-2.636142918342854,3.306896639116519,2.23
2026-02-27,ALAB,UR,False,False,False,122.0,2.314659510231465,-1.1485500612120676,-2.598359154873209,1.2932322200933883,1.4474469361268838,1.1319164519614455,-1.0
2026-02-27,AMAT,UR,False,True,False,373.94,2.2783840704575953,-2.8128448156606445,-6.265977781048592,-3.136019829410681,-5.635235294910245,1.8298194003025792,-0.21
2026-02-27,AMD,UR,False,False,False,199.84,0.9241957476895157,0.20218946112960742,0.18515147811608568,-0.643729073229796,-0.7941718911942619,1.2491155821215516,-1.0
2026-02-27,AMZN,UR,False,False,False,206.74,0.7504873294347014,2.116883116883083,1.5768598239334297,-0.3354165805711234,-0.7666669573102691,2.3391828085497,2.12
2026-02-27,ANF,UR,True,False,False,98.5,2.0725388601036343,-1.4249992370605469,-2.8933994661127893,-1.1315788416982215,-2.198365499785393,1.9812320079746648,-1.0
2026-02-27,APH,UR,True,True,False,73.11,0.9249033683047969,-0.4982782620102591,-0.4566358029638562,-4.32538697112948,-7.462682342521942,1.7556112514493183,-1.0
2026-02-27,APP,UR,True,False,False,438.43,1.664927536231886,-0.5097508337504357,-0.8347993947330545,-0.21644261248528548,-0.4117068961922876,1.9390361110602328,-1.0
2026-02-27,ASTS,UR,False,False,False,82.64,2.6583850931676922,-1.6121483918662383,-4.174730830824968,3.8267224643647597,9.76132780556307,2.6176031105231035,-1.0
2026-02-27,AVGO,UR,False,False,False,313.34,1.0774193548386934,1.5081428938997194,1.6075819447325612,-0.07644037547133219,-0.228447717267366,3.080641223538305,1.88
2026-02-27,BA,UR,False,False,False,227.06,0.7588196139338921,0.2748530873081114,0.2069932085338122,0.843515584960164,0.9713034438201262,1.1649082186329096,-1.0
2026-02-27,BBY,UR,False,False,False,61.79,0.8651648710414683,-2.926475668853176,-2.51016686274832,-0.39583155996547814,-0.6131990280207722,1.5735173341761888,-1.0
2026-02-27,BE,UR,True,False,False,164.25,2.9586911552686113,-1.8177969981048072,-5.223745407034819,-0.6847538087878119,-1.7023151073775944,2.5494038467627655,-1.0
2026-02-27,BKNG,UR,False,False,False,167.9,0.9014423076923128,0.30480550130207956,0.2723098582210426,-0.7507333921277772,-1.405189560698017,1.9074587421218592,1.04
2026-02-27,BMNR,UR,False,False,False,19.66,1.287995878413195,-2.720001831054688,-3.4588019214835786,14.199946594442007,7.4815601187661285,0.5296630609896047,-1.0
2026-02-27,C,UR,True,False,False,111.47,1.6876482393723746,-1.272190568253804,-2.1113775466668483,0.8235215294248006,1.143467562236089,1.4080606734144574,-1.0
2026-02-27,CAT,UR,True,False,False,742.08,0.8576049580711453,-3.5827222724346006,-3.046434015074184,-1.7514814509199341,-2.7799138764599274,1.6127762389020806,-1.0
2026-02-27,CHEF,UR,False,False,False,71.7,0.5187158278424198,-15.891892716691114,-8.200837245712389,-11.367395873880888,-7.802212834353761,0.691111217523277,-1.0
2026-02-27,CLMT,UR,False,False,False,28.75,2.678571428571419,-2.3866678873697915,-6.2260901409646685,3.4838828762866934,4.00594164588346,1.1632250295674718,-1.0
2026-02-27,COHR,UR,True,False,False,252.5,4.464027139961102,-1.5551435383963752,-6.645544071008668,-1.3478519382310956,-8.96380956691274,7.124233785777356,0.59
2026-02-27,COIN,UR,True,False,False,174.49,1.55986263896164,0.5074649639983628,0.7794177909998368,1.2846475755950537,2.9513716249529587,2.3514397312904167,0.53
2026-02-27,CRCL,UR,False,False,False,83.83,2.8462765304870574,7.4741371417867954,20.684716890069566,7.1781323745629315,21.248795791909924,3.0505139971167106,-1.0
2026-02-27,CRM,UR,True,False,False,191.0,0.5686604886268043,2.5961558024088243,1.4679833856552582,-0.37782769442923314,-0.9446168131982624,2.5642350274536874,3.51
2026-02-27,CRWD,UR,False,False,False,91.96,1.1327394699218951,1.004857035516554,1.12549232990653,1.014970203883355,3.4625447563922274,3.5319664169897624,-1.0
2026-02-27,CRWV,UR,False,False,False,81.79,3.7022949156840346,-0.7636994662350188,-2.72649766647054,-0.387178684612074,-1.8979318164557113,5.154630858731379,-1.0
2026-02-27,CVX,UR,False,False,False,184.9,0.6148990586058556,-1.2709410000691472,-0.7767243537469604,3.5618844522960362,5.70250591217889,1.6270284403661295,1.64
2026-02-27,DDS,UR,False,True,False,604.24,1.9659461010141932,-0.1812831109173831,-0.3495214223135701,0.4558848931338841,0.77141356350654,1.7212492127145929,-0.11
2026-02-27,DE,UR,False,False,False,624.45,1.7865001874521225,-1.2576238256301322,-2.207311574810844,-2.4056696553107586,-6.196508996112948,2.6438950914398074,0.48
2026-02-27,DELL,ORB9,False,False,False,144.21,1.0794140323824308,104.13421472326363,111.20358551683522,13.194983906222904,106.66124494301754,8.794358362373522,2.42
2026-02-27,DINO,UR,False,False,False,48.12,2.38297872340425,0.6654593603951628,1.5488663417343673,1.1007088061432373,6.624938552660176,6.404251747942968,1.7
2026-02-27,DK,UR,False,False,False,36.43,4.5337159253945325,3.7445384158363866,16.240380721991453,1.5085599229513795,12.904509295959832,9.354382436060305,1.05
2026-02-27,FLR,UR,False,True,False,51.38,1.3812154696132728,-3.6857153756277787,-5.021410593498354,-2.1533741326250015,-6.710001995952231,3.216260967442741,1.3
2026-02-27,GH,UR,False,False,False,94.69,2.823325008144195,-0.30384556696965126,-0.8342997931366503,-0.9226482774899786,-1.7784857740231863,1.9654742751287868,-0.27
2026-02-27,GS,UR,True,False,False,889.67,0.977231970580883,-4.936243285423913,-4.777170713579193,1.2296979905807142,0.7753809505695042,0.6345469478706844,-1.0
2026-02-27,HD,UR,False,False,False,375.0,0.6873590376973437,-4.714620113372798,-3.218513997395833,-1.182574711835217,-2.602958034170877,2.2506324770997344,-1.0
2026-02-27,HOOD,UR,False,False,False,76.64,1.7660337272606519,-0.5939861096833894,-1.030795310384791,2.844663861811502,3.8628877575725307,1.3766356368591692,-1.0
2026-02-27,HPE,ORB9,False,False,False,21.7,0.13844023996307797,-14.326133728028474,-1.9805714831374166,0.33333094006251773,0.791797210815659,2.4332073051456016,-1.0
2026-02-27,IBM,UR,False,False,False,236.53,0.8398703956343789,0.11503670784422537,0.09581123513004997,-0.14893945546568232,-0.3497016837111344,2.4043992043078832,1.83
2026-02-27,INTU,UR,False,False,False,396.6,3.098679421857131,0.7862019378866896,2.362966994354343,0.4119089132753314,2.4521391052686026,6.329938277824199,1.05
2026-02-27,JNJ,UR,False,False,True,244.54,0.8412371134020491,-3.651738185508589,-3.046350657740038,-1.483979339144604,-3.5422400159318967,2.44535780444588,1.92
2026-02-27,JPM,UR,True,False,False,298.44,1.0838639750711199,-0.3152935028076176,-0.33807103906459135,-0.4683750620146899,-0.9124151812276771,1.9867465931107997,-1.0
2026-02-27,KLAC,UR,True,True,False,150.39,0.8990271720898946,-4.926311891470465,-4.389426115147488,-2.4449032302954445,-5.4573515426311054,2.283095720512307,1.52
2026-02-27,LRCX,UR,True,True,False,235.9,1.3838748495788256,-0.7622163192085618,-1.0404139668722223,-2.3884262734833674,-1.2356286433936159,0.5200304074073125,-0.64
2026-02-27,MA,UR,False,False,False,514.16,1.4622594967932834,0.1752603507717662,0.2525826978408974,0.36233136839238983,0.7327766117740442,2.0641385244511534,0.4
2026-02-27,META,UR,False,False,False,646.19,1.0287518956864306,0.1270332684270426,0.12935497396275863,0.5347854732647074,0.8300071918611929,1.576505615804491,-1.0
2026-02-27,MRVL,UR,True,False,False,79.58,1.1695906432748648,-2.3129153044327384,-2.673890525355771,-1.3795365917533626,-5.116898107582058,3.8520196265340756,2.32
2026-02-27,MSFT,UR,False,False,False,393.09,0.8233302554632171,-0.6028516537675194,-0.49229281044893547,2.0314716949525997,1.4793449697371397,0.733555277455733,-0.11
2026-02-27,MU,UR,True,True,False,408.45,1.8121541452714496,-3.9873192956391934,-7.097028101186654,-2.921359160892724,-7.92735080866499,2.78927230811572,0.52
2026-02-27,NBIS,UR,True,False,False,97.07,2.125197264597567,-2.9108898804919576,-6.057481774589213,-0.0645162172435198,-0.19739039407465908,3.156109578471633,-1.0
2026-02-27,NET,UR,False,False,False,169.46,1.6678665706743478,0.9820152666928924,1.6110010866317914,5.595271722273916,17.904641032539438,3.3057415453232153,1.0
2026-02-27,NFLX,UR,False,False,False,92.53,2.1527931110620457,-0.4051293006310096,-0.8537794620452455,-0.7950535608134611,-4.675810577604,6.248615498232812,1.93
2026-02-27,NOW,UR,False,False,False,105.33,1.278846153846147,2.015039200173289,2.5443863440904435,0.3516197709660787,1.3054309830828892,3.855771284836984,2.02
2026-02-27,NTRA,UR,False,False,False,202.21,3.052695953521556,0.973287693845208,2.8831379685143155,-0.6658206768348964,-3.782924135343202,6.0238466985508055,1.06
2026-02-27,NUE,UR,False,False,False,173.96,0.5491012080226731,1.986219546669364,1.0846795638859152,0.1343638769896188,0.29397873346439507,2.2368709894523775,3.05
2026-02-27,NVDA,UR,False,False,False,181.14,0.7845100984810616,-3.0947858661624537,-2.4089919792917303,6.530863074853031,2.985486242594537,0.4592343441264468,-1.0
2026-02-27,OKTA,UR,False,False,False,72.16,1.2629806342969285,0.37777777777778515,0.4711751662971331,1.1854868977228679,2.0275878906250044,1.7401036017357763,0.38
2026-02-27,ORCL,UR,False,False,False,144.57,1.0625655365256836,-0.11736739309210217,-0.1233993480666773,1.1666722398756475,2.6478709158173075,2.3222995434390103,-1.0
2026-02-27,OSCR,UR,True,False,False,13.3,1.0638297872340496,1.3623918755050463e-06,1.4340967080528344e-06,-0.7083329194126167,-2.4926696776392143,3.6474202239830333,2.43
2026-02-27,PANW,UR,False,False,False,145.69,1.4059998607921065,1.5990089945273755,2.217034915879834,0.23428490048363096,0.8259439582745998,3.654207605561721,1.59
2026-02-27,PARR,UR,True,False,False,41.48,2.4703557312252933,15.85000183105469,38.21119052809714,6.694069796810632,34.35670094023755,5.410075720045326,1.17
2026-02-27,QBTS,UR,False,False,False,19.01,2.6457883369330526,-0.46938635378467924,-1.2098859198027,0.14184380373928174,0.8519693373913784,6.390212055843425,-1.0
2026-02-27,QCOM,UR,False,False,False,142.35,0.7074637424832053,-2.1815734863281193,-1.5325419644033111,-1.3168381847061688,-0.9342507215810758,0.7145344628399108,-0.04
2026-02-27,RVMD,UR,True,False,False,102.56,1.414021556412548,-1.447553941419903,-2.018332816137358,-1.0199991861979167,-1.4997047928258844,1.492240400013456,-1.0
2026-02-27,SMTC,UR,False,True,False,89.0,2.510942179221387,-0.8807331050207828,-2.1573013134217,-0.9235288177809692,-3.4803805665742926,3.9161501241995467,0.55
2026-02-27,SNDK,UR,False,False,False,639.61,2.275416546739595,-1.4427254328992436,-3.2097657807345525,-1.1554299328568334,-2.5623219335587533,2.267929463414875,-1.0
2026-02-27,SOFI,UR,False,False,False,17.84,1.2485811577752415,-0.36363532326438336,-0.4484292103036136,1.3999957614546688,3.547292526168322,2.599657867262417,-1.0
2026-02-27,STX,UR,True,False,False,404.94,2.200797536722021,-3.021883903293445,-6.50734124480633,-2.4371789417511573,-6.943901445947908,2.9327129073211333,0.32
2026-02-27,TER,UR,False,True,False,322.11,1.1302627860977799,-5.033785332573757,-5.625912637690734,-1.5762724212502501,-4.940165147418696,3.2354834771925356,-1.0
2026-02-27,TGTX,UR,True,False,False,30.7,1.857996018579966,-1.0892854418073394,-1.9869701870101286,-3.0666638409697793,-2.2931224013246543,0.7533915392402557,-1.0
2026-02-27,TIGO,LVL,False,False,True,72.3,1.8166455428812789,-1.378031885901169,-2.4587290910269677,-1.08083925839321,-4.952667300192659,4.802295027082981,0.38
2026-02-27,TSLA,UR,False,False,False,403.98,0.7682713893739201,-0.4772695566152593,-0.36387698261671764,0.18408933277847137,0.20123662491409178,1.105228347934295,-1.0
2026-02-27,TXG,UR,False,False,True,21.67,2.1687883074021697,-1.8695663783861245,-3.9686226767772004,-1.2167301758988163,-9.718003667074393,8.680275520107505,3.04
2026-02-27,V,UR,False,False,False,314.86,0.9328418015707829,1.3832592521745968,1.2784362649520764,0.045178372536350736,0.11557786107363466,2.6254214203943693,1.76
2026-02-27,WBD,UR,False,False,False,28.27,0.390625,-0.9090902155095889,-0.35373160136559223,0.600022888532845,0.10649870984826837,0.17780666987317062,-1.0
